indice,titulo,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
1,Fogao A gas palladio vitreo 4 Q preto fosco gás glp,7899552140974,https://www.americanas.com.br/produto/3193703756,fogoes,932.3194291591644,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
2,Fogão Atlas 4 Bocas Branco,7897180505127,https://www.americanas.com.br/produto/5174814864,fogoes,932.3194291591644,0,0,0,1,2,0.2,1,6,0.12,6,0.16666666666666666,0.0029806259314456036
4,Fogão Mueller 5 Bocas Piacere Automático 601230004 - Inox,7908156901680,https://www.americanas.com.br/produto/3639949444,fogoes,932.3194291591644,0,0,0,1,3,0.3,1,3,0.06,4,0.25,0.001987083954297069
5,"Smart TV 4K Samsung qled 75 com Design Slim, Alexa built in e Wi-Fi - 75Q70AA",7892509117593,https://www.americanas.com.br/produto/3249116279,tvs,932.3194291591644,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0009935419771485345
8,"Refrigerador Side By Side Lg 601l Painel Touch, Dispenser, New Lancaster Gs65sdn 220v",6934585684468,https://www.americanas.com.br/produto/4856798144,geladeiras,932.3194291591644,0,0,0,1,4,0.4,1,4,0.08,2,0.5,0.0009935419771485345
10,Fogão Atlas 5 Bocas Mônaco Top Glass com Mesa de Vidro Temperado Bivolt Branco,7897180505158,https://www.americanas.com.br/produto/5138180358,fogoes,932.3194291591644,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0004967709885742673
11,Fogão a Gás 4 Bocas Moderatto 601186001 Branco - Mueller,7898361094980,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Moderatto-601186001-Branco/dp/B076B9BJXW,fogoes,932.3194291591644,0,0,0,1,2,0.2,1,2,0.04,4,0.25,0.001987083954297069
14,Smartphone Motorola Moto G200 256GB 5G Wi-Fi Tela 6.8'' Dual Chip 8GB RAM Câmera Tripla + Selfie 16MP - Verde,7892597351558,https://www.americanas.com.br/produto/4424395544,celulares,932.3194291591644,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
15,Notebook ultra multilaser 15.6 pol celeron N4020 4GB 120GB ssd windows 11 prata + microsoft 365 pers,7908414438545,https://www.americanas.com.br/produto/4956197856,notebooks,932.3194291591644,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0024838549428713363
16,Geladeira Lg Bottom Freezer 451 Litros Inox 110v Gc-b659bsb,8806098423927,https://www.americanas.com.br/produto/3926211637,geladeiras,932.3194291591644,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0004967709885742673
17,Smartphone Galaxy A03 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Dupla + Selfie 5MP - Vermelho,7892509121231,https://www.americanas.com.br/produto/4600478999,celulares,932.3194291591644,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
19,Smart Tv Uhd 4k 55 Wifi Preto Bivolt,7908414412934,https://www.americanas.com.br/produto/4375961342,tvs,932.3194291591644,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0009935419771485345
20,Fogão de Piso 4 Bocas Mesa Inox Vidro Duplo 60L Dako Supreme branco Bivolt,7897180504236,https://www.americanas.com.br/produto/4678448941,fogoes,932.3194291591644,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0004967709885742673
22,"SAMSUNG, TV Smart 65 Uhd 4K UN65AU7700GXZD",7892509117937,https://www.amazon.com.br/SAMSUNG-TV-Smart-Uhd-UN65AU7700GXZD/dp/B09JL78HRN,tvs,932.3194291591644,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.003974167908594138
24,Fogão 5 Bocas Fratello Vetro com Mesa de Vidro Mueller,7908156900416,https://www.americanas.com.br/produto/4378707948,fogoes,932.3194291591644,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.0004967709885742673
27,"Notebook Lenovo Ideapad 3i Intel Celeron N4020 Memoria 4GB Ssd 480GB Tela 15,6'' HD Windows 10 Pro",195713167154,https://www.americanas.com.br/produto/4478065612,notebooks,932.3194291591644,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0004967709885742673
28,TV Philco PTV39G50D d-led 39,7891356086595,https://www.americanas.com.br/produto/4660650164,tvs,932.3194291591644,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
29,Fogão de Piso Continental 4 Bocas FC4CB Branco Automático com Mesa Compartimentada - Bivolt,7909569002193,https://www.americanas.com.br/produto/1778939799,fogoes,932.3194291591644,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0009935419771485345
31,Notebook Acer A315 Intel Celeron N4000 Memoria 4gb Ssd 240GBTela 15.6' Hd Windows 10 Home,4710180696752,https://www.americanas.com.br/produto/4201441671,notebooks,932.3194291591644,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
