match,pred,categoria,titulo_1,titulo_2
1,1,geladeiras,"Refrigerador Side By Side Lg 601l Painel Touch, Dispenser, New Lancaster Gs65sdn 220v",Refrigerador LG Side By Side New Lancaster GS65SDN Aço Escovado 601L 220V
1,1,geladeiras,Geladeira Lg Bottom Freezer 451 Litros Inox 110v Gc-b659bsb,Refrigerador LG inverse 451 litros inox GC-B659BSB1 - Aço Escovado - 220 V
0,0,geladeiras,Geladeira Brastemp 400L Frost Free com Painel Touch BRM54HBANA Branca,Geladeira Consul Frost Free Duplex CRM50 410L Espaço Flex Inox com Controle Interno de Temperatura - 110v
1,1,geladeiras,Geladeira/Refrigerador Consul 386 Litros 2 Portas Frost Free Classe A CRM43,Refrigerador Consul CRM43 2 Portas 386 Litros Frost Free
0,0,geladeiras,Frigobar Retrô Midea Preto Onix 95 Litros 127V,"Mini Geladeira AstroAI, Portátil - ac/dc, 4L (6 Latas), 12V, Preto"
0,0,geladeiras,Refrigerador Electrolux Infinity 2 Portas 553L Frost Free Branco 127V DF82,Geladeira Smart LG French Door Inverter 428L Nature Fresh e LG ThinQ GC-L228FTL - 110v
1,1,geladeiras,Geladeira Continental TC56 Frost Free 472L,"Refrigerador / Geladeira Continental Frost Free, 2 Portas, 472 Litros - TC56"
0,0,geladeiras,Refrigerador Electrolux Tf42s Top Freezer Platinum 382l,Geladeira Metalfrio Degelo Automático No Frost 1 Porta Soft Drinks VB25RB 276 Litros
0,0,geladeiras,Refrigerador Brastemp 375l 2 Portas Evox Frost Free 127V,"Mini Geladeira 4L 12V 220V Capacidade 6 Latas de 350ML Com Cabo DC Sem Cabo Ac Branca Multilaser - TV010, Branco"
1,1,geladeiras,Geladeira/Refrigerador Samsung French Door RF22R7351SR Inox Look 501L Smart (Wi-Fi) com FlexZone,Refrigerador French Door Samsung de 04 Portas Frost Free com 501 Litros Twin Cooling Inox - RF22R7351SR/AZ
1,1,geladeiras,Geladeira Electrolux Top Freezer 382L Branco (TF42),Geladeira Electrolux Top Freezer 382L Branco (TF42) 220V
0,0,geladeiras,Refrigerador Ngv 10 Azul,Geladeira Brastemp BRM44HK Frost Free Duplex 375 Litros
0,0,geladeiras,Geladeira/Refrigerador Electrolux Duplex IF55S Frost Free Inverter Top Freezer 431L Platinum - 110v,Geladeria/Refrigerador Consul Duplex CRE44 Frost Free com Freezer Embaixo 397 litros Evox - 220V
1,1,geladeiras,Geladeira Panasonic Frost Free 425L NR-BB53GV3B Black Glass - 110v,Geladeira Panasonic Frost Free 425L A+++ Black Glass - NR-BB53GV3B
0,0,geladeiras,"Kit Lava&Seca Wd11A 11Kg 110V, Geladeira Rt46 460L Inverter Bivolt E Aspirador Robô Vr5000","Refrigerador Philco 467 Litros PRF505TI, Frost Free, Inverter, 2 Portas, Inox 110V"
0,1,geladeiras,Refrigerador 400 Litros Brastemp 2 Portas Frost Free BRM54HB,"Geladeira / Refrigerador Brastemp Frost Free Evox BRY59BK, 419 Litros"
1,1,geladeiras,Geladeira Consul Frost Free CRM43NBANA Duplex 386L - Consul,Geladeira/Refrigerador Consul 386 Litros 2 Portas Frost Free Classe A CRM43
1,1,geladeiras,Geladeira Brastemp Frost Free Inverse 2 Portas 573L Evox BRE80AK,Geladeira Brastemp Frost Free Inverse BRE80AK 573 Litros com Smart Bar Inox - 110v
0,0,geladeiras,Frigobar Venax NGV 10 - 82 Litros - Branco 220V,Frigobar Brastemp Retrô 76 Litros Ice White 110V BRA08BBANA
0,0,geladeiras,Geladeira Brastemp BRO80AK Frost Free 540L com Ice Maker Side Inverse Inox - 110V,Refrigerador Ngv 10 Branco
1,1,geladeiras,Geladeira/Refrigerador Inverter Top Freezer 431L Platinum (IF55S) 127V,Geladeira/Refrigerador Electrolux Duplex IF55S Frost Free Inverter Top Freezer 431L Platinum - 110v
0,0,geladeiras,"Crownful CF-PC4LBLK Mini Geladeira para Skincare 4 Litros Portátil, 110V/12V, Vermelha.",Frigobar Eos Ice Compact 71 Litros Preto Efb80P 220V
0,0,geladeiras,"Homyl Frigorífico pequeno, refrigeração e aquecimento de para bebidas automáticas ao ar livre",Geladeira Consul Frost Free Duplex 397 litros com Freezer Embaixo cor inox - CRE44AK 110V
1,1,geladeiras,Geladeira Consul Frost Free Duplex CRM50 410L Espaço Flex Inox com Controle Interno de Temperatura - 110v,Geladeira Frost Free Crm50hk Duplex 410 Litros Consul Evox 127v
1,1,geladeiras,Geladeira Frost Free DB84 Electrolux 598 Litros Duplex Branco 110V,Refrigerador 598l Electrolux 2 Portas Frost Free Inverse Db84
0,0,geladeiras,Geladeira Duplex Inverter Frost Free com 425 Litros BB53 Panasonic,Frigobar Midea 71 Litros Branco MRC08B1 110v 110v
0,0,geladeiras,YAGEGE Compressor de Geladeira PTC Starter Freezer Multifunção Duplo-Use Cooler Aquecedor de Geladeira Termoelétrico Peças de Geladeira,Refrigerador Philco Inverter 489L Side By Side Inox Frost Free 127V PRF504I
1,1,geladeiras,Geladeira Brastemp Frost Free 462 litros - BRM56 Branco - 110V,Refrigerador Brastemp Frost Free Duplex 462 Litros com Turbo Control Branca BRM56AB – 127 Volts
1,1,geladeiras,Refrigerador Frost Free Duplex Branca 472 Litros (TC56) - Continental,Geladeira Continental TC56 Frost Free 472L
0,0,geladeiras,Refrigerador Esmaltec Cycle Defrost 1 Porta 245L ROC31,Geladeira Samsung RF23R Inverter Frost Free Smart 3 Portas Twin Cooling Plus 536L Inox
0,0,geladeiras,"Adega Climatizada, ACS08, 8 Garrafas, Preto, 220v, Electrolux","Geladeira Consul Frost Free Duplex CRM56 450L Espaço Flex 
 Branca com Painel Eletrônico Externo - 110v"
0,0,geladeiras,Refrigerador Panasonic BT41 2 Portas Frost Free 387 Litros Aço Escovado 127V NR-BT41PD1XA,"Kit Lava&Seca Wd11A 11Kg 220V, Geladeira Rt38 385L Inverter Bivolt E Aspirador Robô Vr5000"
1,1,geladeiras,Refrigerador / Geladeira Continental Frost Free 2 Portas 370 Litros - TC41,Geladeira Continental TC41 Frost Free 370L
0,0,geladeiras,"Mini Geladeira Multifuncional Maquiagem,Refrigerador Portátil 8l Para Cosméticos,Painel De Vidro E Iluminação Led,Freezer Refrigerador/Aquecedor,Caixa Armazenamento Cosméticos",Geladeira Panasonic Frost Free 435L NR-BT50BD3X Aço Escovado - 220v
1,1,geladeiras,Geladeira Smart Bottom Freezer Thinq 451L LG 220V,Geladeira/Refrigerador Smart Bottom Freezer ThinQ 451 Litros LG GC-B659BSB1 Aço Escovado 220V
1,1,geladeiras,Frigobar Midea Compact 124 Litros Black Edition,Frigobar Midea 124 Litros Branco MRC12B
1,1,geladeiras,Refrigerador LG Side By Side New Lancaster GS65SDN Aço Escovado 601L 127V,"Refrigerador Side By Side Lg 601l Painel Touch, Dispenser, New Lancaster Gs65sdn 127v"
1,1,geladeiras,Frigobar Consul 117L CRC12 - 110V,Frigobar Consul Branco 117L 110V CRC12CBANA
0,0,geladeiras,Refrigerador Samsung 432 Litros 2 Portas Frost Free Inverter RL4353RBASL,Frigobar Philco Vintage 121L Vermelho 220V PFG120
1,1,geladeiras,Geladeira Brastemp Frost Free Inverse 573 litros cor Inox com Smart Bar - BRE80AK 110V,Geladeira Brastemp Frost Free Inverse BRE80AK 573 Litros com Smart Bar Inox - 110v
