categoria,descricao,ean,preco,titulo,url
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Prático e fácil, basta ligar e colocar a panela sobre a placa de aquecimento. Não necessita de gás, apenas de energia. Possui botões de controle independentes com 5 níveis de temperatura para regulagem a sua escolha. A placa é feita em ferro fundido, maior durabilidade e melhor aquecimento,possui luz piloto que indica quando o produto está ligado .Acabamento arredondado e com pés, mais praticidade e segurança. Especificações Técnicas Placas: 2 elétricas de aquecimento Tampo: Aço Inox Voltagem: 127V ou 220V Potência das placas: 1000W cada Material da placa: Ferro fundido Diâmetro da placa: 2 x 155mm Dimensões: A:5,5 x L: 23,5 x C: 46 Acendimento: Elétrico Garantia: 1 Ano Produto Certificado pelo INMETRO",,"R$253,90",FOGAO ELETRICO PORTATIL INOX SAFANELLI 2 PLACAS 220V - IMP,https://www.amazon.com.br/FOGAO-ELETRICO-PORTATIL-SAFANELLI-PLACAS/dp/B07QSB18T2
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","O Fogão a Gás de Piso 4 bocas Consul CFO4NAB vai tornar seu dia a dia muito mais prático. Ele foi pensado para facilitar a sua vida, desde o preparo das refeições até a hora da limpeza. O design frontal é em peça única: possui menos recortes para deixar a higienização mais simples e descomplicada. O forno do fogão Consul possui a tecnologia Cleartec: um revestimento totalmente liso e esmaltado que evita a absorção de gordura. Além disso, o vidro interno do forno é vedado, o que impede o acúmulo de sujeira, ajuda a não aumentar a temperatura do produto e dificulta o amarelamento das peças externas. O modelo ainda conta com grades duplas esmaltadas, uma prateleira deslizante ajustável em três alturas e manípulos removíveis. Experimente novas receitas com a praticidade e eficiência que os fogões Consul oferecem!",,"R$1.110,00",Fogão 04 Bocas FS CF04NABUNA - Consul Unica,https://www.amazon.com.br/Fog%C3%A3o-04-Bocas-FS-CF04NABUNA/dp/B07JPZN51P
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","O Fogão 5 Bocas Duplo Forno e Timer Digital Electrolux 76DXR foi criado para atender aqueles que priorizam eficiência e a qualidade na cozinha. Com duplo forno, superior e inferior a gás, o fogão 76DXR Electrolux garante mais agilidade no preparo dos alimentos, pois permite a cocção de mais de uma receita ao mesmo tempo, sem que haja qualquer tipo de interferência entre elas. Dois fornos totalmente independentes garantem mais autonomia para o seu dia a dia. O design full glass espelhado da porta frontal adiciona um toque moderno e sofisticado para a decoração da sua cozinha, além de permitir que você acompanhe em tempo real o andamento das suas receitas. Para preparar refeições maiores que contemplem toda a família, o fogão 76DXR possui um queimador tripla chama. Localizado no centro da mesa, ele é ideal para panelas maiores e vai proporcionar maior rapidez no preparo dos alimentos. O timer digital do fogão duplo forno permite que você programe o tempo de cocção desejado e ao término do preparo, ele emitirá um aviso sonoro para avisar que a receita está finalizada. Além disso, o grill elétrico deixa seus alimentos assados, dourados ou gratinados de acordo com a necessidade de cada receita. Projetado para facilitar a limpeza diária na cozinha, o fogão 5 bocas possui queimadores selados que impedem a entrada de resíduos em seu interior. A tampa de vidro, os botões e o vidro interno da porta do forno são removíveis e ajudam a manter o fogão 76DXR sempre impecável e pronto para usar.",,"R$3.984,00",Fogão de Piso Silver com Duplo Forno e Timer Digital (76DXR) Bivolt,https://www.amazon.com.br/Fog%C3%A3o-Electrolux-76DXR-Bocas-Digital/dp/B0831S7MCR
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","O Fogão Bali é referência em praticidade e eficiência. Possui acendimento manual, tampa de vidro temperado e puxador de aço, que facilita no manuseio, sempre deixando sua segurança em primeiro lugar.",,"R$569,00",Fogão Esmaltec 4 Bocas Bali Branco,https://www.amazon.com.br/Fog%C3%A3o-Esmaltec-Bocas-Bali-Branco/dp/B07SFHPDBL
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","Resistente e muito econômico, o fogão Electrolux 52LPV vai compor o ambiente destinado ao preparo de refeições com muita elegância. A porta full glass com acabamento superior do fogão de piso proporciona melhor visibilidade do interior do forno, garantindo mais comodidade para acompanhar, em tempo real, o andamento e o tempo de preparo de suas receitas. Seu sistema de grades individuais impede que os líquidos derramados se espalhem em sua superfície, auxiliando na manutenção do fogão 4 bocas e mantendo-o sempre limpo. A mesa de vidro temperado garante modernidade e inovação para sua cozinha, sendo mais fácil de limpar por ser lisa e possuir poucos recortes. O vidro interno do forno removível facilita a limpeza, deixando o fogão com mesa de vidro sempre impecável. Além disso, você conta com máxima potência e robustez com os dois queimadores rápidos que aceleram o preparo das receitas, garantindo mais agilidade ao seu dia a dia. As duas prateleiras, uma manual e uma deslizante, facilitam a retirada dos alimentos que estavam no interior do forno com praticidade e segurança. Para facilitar a limpeza e garantir máxima robustez, os trempes individuais de aço esmaltado fosco proporcionam um toque arrojado e moderno ao fogão, projetado para suprir as necessidades e exigências de quem cozinha.",,,Fogão 4 Bocas Electrolux Preto Automático com Mesa de Vidro e Porta Full Glass (52LPV) Bivolt,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Vidro-Temperado-Electrolux/dp/B07W8YWYPF
Cozinha/Eletroportáteis/Eletroportáteis Especiais/Fornos Elétricos,"Forno Elétrico Multilaser 127V Vermelho, seus pratos suculentos e no ponto certo. O forno elétrico da Multilaser é ideal para assar, tostar, grelhar e esquentar, para seus pratos ficarem deliciosamente perfeitos. Ela também conta com um design moderno e acabamento inox premium para deixar sua cozinha ainda mais bonita. Desenvolvida com fundo curvo para formas redondas e pizzas, timer de 120 minutos para você não perder o ponto das suas receitas e controle de temperatura de até 230°C, possui 46L de capacidade para você preparar qualquer receita que você faria em um forno convencional. Além disso tudo, ele possui seletor de Funções assim você pode assar, gratinar e esquentar apenas selecionando a função desejada. É ideal para assados diversos, pães, toras, bolos, cupcakes, doces, pizzas e brotinhos. IMAGENS MERAMENTE ILUSTRATIVAS.",7899838874845,"R$632,63",Forno Elétrico 46L Multilaser 127V 1500W Vermelho - CE129,https://www.amazon.com.br/Forno-El%C3%A9trico-Multilaser-1500W-Vermelho/dp/B07YL7QM6H
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","Deixe a sua cozinha ainda mais aconchegante e equipada. Esse belo fogão é a combinação do moderno com o sofisticado, seus pratos preferidos ficam ainda mais bonitos e apetitosos. Com ele você ganha praticidade, agilidade e qualidade na sua cozinha. Tudo para facilitar o seu dia a dia. Recomendações de Uso/Limpeza: Pano umedecido e detergente neutro Itens Inclusos: - 1 Manual de Instruções Produtos de decoração não inclusos. Imagens meramente ilustrativas. As cores dos objetos podem sofrer alterações devido a luminosidade, configurações do monitor e até mesmo a percepção do usuário.",,"R$1.168,90",Fogão Esmaltec Ágata Glass 4090 4 Bocas Fogão Esmaltec 4 bocas Autolimpante e Acendimento Automático GLP (Botijão de Gás),https://www.amazon.com.br/Esmaltec-Autolimpante-Acendimento-Autom%C3%A1tico-Botij%C3%A3o/dp/B07VCMDV45
"Eletrodomésticos/Fogões, Fornos e Cooktops/Coifas e Exaustores/Coifas de Parede","A Coifa Retangular da Fogatti, possui acabamento em aço inox escovado e acompanha filtro de alumínio e filtro de carvão ativado. A coifa pode ser instalada de dois modos distintos: como exaustor ou como depurador. Com design diferenciado, e no tamanho certo para seu fogão. O que facilita sua limpeza, iluminação com lâmpadas de led e três velocidades. Traga mais versatilidade para sua cozinha!",7898268765228,"R$1.009,90",COIFA DE PAREDE Fogatti RETANGULAR INOX DUTO SLIM 75CM 127V,https://www.amazon.com.br/Coifa-Parede-Fogatti-Retangular-Inox/dp/B078JYNB9B
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões",,,"R$1.509,00",FOGAO A GAS DE EMBUTIR GAUDI PLATINUM VITREO 4 Q INOX GAS GLP (220),https://www.amazon.com.br/FOGAO-EMBUTIR-GAUDI-PLATINUM-VITREO/dp/B07KRMJ8PC
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","Um dos líderes de mercado nacional de eletrodomésticos, a Esmaltec, empresa do Grupo Edson Queiroz, está há mais de 50 anos no mercado investindo em tecnologia e inovação por um único motivo: a satisfação total dos clientes. Além de produtos domésticos, a empresa oferece uma linha completa de produtos para Refrigeração Comercial: Esmaltec Food and Beverage. Produtos de decoração não inclusos.",,"R$239,00",Fogão de Mesa 4 Bocas Laguna Bivolt 4Q Branco - Esmaltec,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Laguna-Bivolt-Branco/dp/B077JF2GX8
Cozinha/Eletroportáteis/Eletroportáteis Especiais/Fornos Elétricos,"O Forno Elétrico Britânia BFE50P 50L oferece função timer de 120 minutos com desligamento automático, proporcionando praticidade para programar o preparo de diversas receitas. Tem duas resistências (superior e inferior), distribuindo de maneira mais ampla o calor; Além do controle de temperatura de 90ºC até 230ºC, permitindo selecionar a temperatura de acordo com o alimento a ser preparado; Com a opção manter ligado você pode preparar receitas com duração prolongada de cozimento; e para deixar tudo ainda mais saboroso, utilize a função dourar, que deixa os alimentos dourados e crocantes; 1500 de potência para a voltagem 127V e 1800W de potência para a voltagem 220V; e para sua maior comodidade, tem luz indicadora de funcionamento.",7891356074707,,"Forno Elétrico, Bfe50p, 50L, Preto, 110v, Britânia",https://www.amazon.com.br/El%C3%A9trico-BFE50P-Fun%C3%A7%C3%A3o-Dourar-Brit%C3%A2nia/dp/B07C5XF1SK
Cozinha/Eletroportáteis/Eletroportáteis Especiais/Fornos Elétricos,"Forno elétrico arno turbo quartzo 10l: compacto no tamanho e potente na força para atender todas as necessidades do a na cozinha sempre com alta performance. Sua tecnologia de resistência em quartzo, você terá resultados muito mais crocantes aquecendo seus alimentos com muito mais rapidez.",3045380017306,"R$363,90",Forno Elétrico Arno Turbo Quartzo 10L 220V - FOR1,https://www.amazon.com.br/Forno-El%C3%A9trico-Arno-Turbo-Quartzo/dp/B085M2RLXH
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Quem adora cozinhar também precisa de um ambiente prático para preparar a comida. O Cooktop a Gás Tramontina Brasil 5GG 70 em Vidro Temperado Preto, Trempes em Aço Carbono com Acendimento Automático e 5 Queimadores da linha Standard, possui acendimento automático - é só pressionar o manípulo e girar para a chama acender.",7894693034069,"R$778,99",Cooktop Gas Glass Brasil 5gg 70 Tramontina Preto,https://www.amazon.com.br/Cooktop-Bocas-Selado-94708501-Tramontina/dp/B076JLB8LT
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Queimador Megachama de alta potência, na lateral do cooktop, que facilita o preparo de receitas maiores. Praticidade, design e tecnologia para sua cozinha.",7891129232891,,Cooktop 5 bocas Brastemp Gourmand Inox com duplachama e trempe com ferro fundido - BDK90DR 220V,https://www.amazon.com.br/Cooktop-Brastemp-Gourmand-duplachama-fundido/dp/B07C3MF7M4
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões",BELEZA E PRATICIDADE PARA A COZINHA SER A ESTRELA DA CASA!,,"R$619,00",Fogão Star Itatiaia 4 Bocas Branco Bivolt,https://www.amazon.com.br/Fog%C3%A3o-Itatiaia-Bocas-Branco-Bivolt/dp/B07C7RXYM9
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Deixe a sua cozinha ainda mais aconchegante e equipada. Esse belo Cooktop é a combinação do moderno com o sofisticado, seus pratos preferidos ficam ainda mais bonitos e apetitosos. Com ele você ganha praticidade, agilidade e qualidade na sua cozinha. Tudo para facilitar o seu dia a dia. ",,"R$499,00",Cooktop 4 Bocas Superautomático Vitrum Itatiaia Branco,https://www.amazon.com.br/Cooktop-Superautom%C3%A1tico-Vitrum-Itatiaia-Branco/dp/B07DHZC7D6
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","Dako Supreme Glass, design inovador que vai encher sua cozinha de beleza e modernidade. ",,"R$1.499,00",Fogão 5 bocas Dako Supreme Glass Branco com mesa de vidro e Acendimento automático - Bivolt,https://www.amazon.com.br/Supreme-Branco-Tripla-Acendimento-Autom%C3%A1tico/dp/B07RS4785J
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fornos Embutidos",Forno elétrico de embutir 50L 220V Inox Suggar; Função Grill; Controle de temperatura de 100°C a 250°C; Espeto giratório; Frontal em aço escovado; Corpo interno autolimpante,,"R$957,90",Forno elétrico de embutir 50L 220V Inox Suggar,https://www.amazon.com.br/Forno-el%C3%A9trico-embutir-220V-Suggar/dp/B081FBF2X2
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões",BELEZA E PRATICIDADE PARA A COZINHA SER A ESTRELA DA CASA!,,"R$539,00",Fogão 4 Bocas Itatiaia Star Clean Branco,https://www.amazon.com.br/Fog%C3%A3o-Clean-Bocas-Branco-Autolimpante/dp/B07CZNYRQB
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop",Cook Top Vidro Temperado 2 queimadores; Queimadores esmaltados de diferentes tamanhos; Acendimento superautomático; Trempes esmaltadas antideslizantes; Botões multicontrol removíveis; vidro temperado,7896518512158,"R$242,79",Cooktop á gás 2 bocas vidro preto Suggar,https://www.amazon.com.br/Fog%C3%A3o-Cooktop-Bivolt-Fg2002vp-Suggar/dp/B077JCXY89
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","Conheça o novo Fogão 5 Bocas a Gás Itatiaia Vitrum com Timer Digital Branco Bivolt. Extremamente funcional, foi projetado para médios espaços, deixando sua cozinha ainda mais charmosa e elegante. Oferece mesa em vidro temperado, puxador em alumínio escovado, trempe de ferro fundido, além de 05 bocas de acendimento superautomático, propiciando o preparo de refeições saborosas com mais agilidade e praticidade. Fornece volume no forno de 100 Litros, dobradiça multiestágio na porta, juntamente com 02 prateleiras do tipo deslizante, proporcionando o preparo de suculentos assados, sem se preocupar com respingos de gordura por ser autolimpante. O Fogão Itatiaia Vitrum possui manípulos na mesa, tripla chama e luz no forno! Alie comodidade, segurança e praticidade no seu dia a dia!",7892946336144,"R$1.799,00",Fogão 5 Bocas a Gás Itatiaia Vitrum com Timer Digital Branco Bivolt,https://www.amazon.com.br/gp/offer-listing/B07RNLXW3H
"Eletrodomésticos/Fogões, Fornos e Cooktops/Coifas e Exaustores/Depuradores",Com o Depurador de Parede Retrátil Tramontina Slide 60 em Aço Inox 220 V 60 cm sua cozinha vai ficar mais moderna e higiênica.,7894693759511,"R$1.143,91",Depurador Inox Telescopio 60cm 220 Tramontina Inox 220v,https://www.amazon.com.br/Depurador-Inox-Telescopio-60cm-Tramontina/dp/B07NKPZW7B
"Eletrodomésticos/Fogões, Fornos e Cooktops/Coifas e Exaustores/Depuradores","Depurador e coifa de ar Slim Branco 80cm 220V Suggar; 3 velocidades; Grande capacidade de sucção; Dupla filtragem: tela de alumínio lavável e filtro de carvão ativado elimina odores indesejado; Baixo consumo 0,11kWh",7896518513933,"R$539,00",Depurador e coifa de ar Slim branco 80cm 220V Suggar,https://www.amazon.com.br/Depurador-coifa-Slim-branco-Suggar/dp/B078H3BJS6
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões",Renove a sua cozinha com o lançamento Mônaco Top Glass,,"R$1.139,00",Fogão Atlas 5 Bocas preto Mônaco Top Glass com Acendimento automático - Bivolt,https://www.amazon.com.br/Atlas-M%C3%B4naco-Top-Glass-Acendimento/dp/B08HJ9LFZ2
"Eletrodomésticos/Fogões, Fornos e Cooktops","COMPATIBILIDADE Para fogões e Cooktop DESCRIÇÃO Mangueira para Gás GN/GLP encanado Electrolux para Fogão/Cooktop e Forno de embutir com registro O Kit Instalação Gás GN/GLP de Botijão para Fogão/Cooktop e Forno de embutir com regulador contém tudo o que você precisa para realizar a instalação do seu fogão com segurança. O Kit Instalação Gás GN/GLP não vem junto com o produto e para a correta instalação entre em contato com a assistência técnica autorizada Electrolux mais próxima de você. INFORMAÇÕES ADICIONAIS Conteúdo da embalagem: 01 Registro de Esfera 01 Tubo Metálico Flexível de Aço 1,20m ½ conf. ABNT NBR 14177 01 Adaptador com Válvula de Segurança para Terminal Mangueira (TM)CARACTERÍSTICAS MARCA: Electrolux USO: Uso Residencial CERTIFICAÇÃO: Não se aplica VOLTAGEM: Não se aplica REFRIGERAÇÃO: Não se aplica COR: DouradoESPECIFICAÇÕES Modelo: 80000426Peso: 0,772 Kg Código EAN: 7896584060775 Garantia: 03 Meses Fabricante: Electrolux",7896584060775,"R$139,90",Kit Instalação Gás GN/GLP Encanado para Fogão/Cooktop e Forno com Registro (EKIT112),https://www.amazon.com.br/Instala%C3%A7%C3%A3o-encanado-Cooktop-embutir-registro/dp/B07T98J7Z5
"Eletrodomésticos/Fogões, Fornos e Cooktops/Coifas e Exaustores/Depuradores","Depurador e coifa de ar Slim preto 80cm 220V Suggar; 3 velocidades; Grande capacidade de sucção; Dupla filtragem: tela de alumínio lavável e filtro de carvão ativado elimina odores indesejado; Baixo consumo 0,11kWh",7896518513971,"R$375,00",Depurador de ar Slim preto 80cm 220V Suggar,https://www.amazon.com.br/Depurador-Slim-preto-80cm-Suggar/dp/B078HCP66C
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","Fogão de duas bocas semi-industrial fabricado em chapa de aço, possui dois queimadores com cinco caulins. Este fogão é de alta pressão então é ligado diretamente no botijão de gás. Pintado eletrostaticamente na cor cinza, garantindo um bom acabamento. Possui grelha com tratamento superficial e bandeja para facilitar a limpeza e melhorar a higiene. Especificações: 5 caulins por boca (Bicos espalhadores de chama em cada boca) de fácil reposição. 2 Registro de fechamento do gás. (instalado no fogão - ver fotos) Acompanha mangueira de gás Normalizada alta pressao NBR 13419 com 1 metro. Acompanha registro borboleta de passagem para botijão do gás. 2 Bocas com manipuladores individuais. Funcionamento à gás. Acendimento manual. Estrutura de metal aço carbono Acabamento em pintura eletrostática, bicromatizada, zincada de alta qualidade que protege o produto contra ferrugem. Ótima qualidade e durabilidade.",,"R$439,99",Fogao 2 Bocas Semi Industrial Alta Pressao Kit Instalaçao Completo,https://www.amazon.com.br/Fogao-Industrial-Caulim-Registro-Nbr13419/dp/B07PGKQRW4
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Beleza e praticidade na mesma receita é com o Cooktop a Gás Tramontina Brasil 4GG 55 em Vidro Temperado Preto, Trempes em Aço Carbono com Acendimento Automático e 2 Queimadores da linha Standard. Ele tem acendimento automático, é só pressionar o manípulo e girar para a chama acender na hora.",7894693033093,"R$649,00",Cooktop Gas Glass Brasil 4gg 55 Tramontina Preto,https://www.amazon.com.br/gp/offer-listing/B076JL7R4K
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Especificações Técnicas: Código: FP1012 Potencia: 1.000w Diâmetro Placa: 185mm Frequência: 60Hz Tensão: 127v Medidas do produto: 21,7 x 21,7 x 7,5cm Medidas da Embalagem: 26,5 x 7,8 x 24cm Caixa Múltipla 12pçs: 48,5 x 27,7 x 49,5cm Peso bruto: 1,6kg Peso Líquido: 1,5kg",,"R$159,90",FOGAO ELETRICO PORTATIL INOX SAFANELLI 1 PLACA 127V - IMP,https://www.amazon.com.br/FOGAO-ELETRICO-PORTATIL-SAFANELLI-PLACA/dp/B07QNZ1L76
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop",Cooktop Electrolux GT60X - 4 Bocas Inox - Tripla Chama -,7896584057713,"R$974,00",Cooktop a Gás Electrolux Inox com 4 bocas e Queimador Tripla Chama Bivolt GT60X - Inox - Bivolt,https://www.amazon.com.br/Cooktop-Electrolux-GT60X-Bocas-Tripla/dp/B07BL412CD
"Eletrodomésticos/Fogões, Fornos e Cooktops/Coifas e Exaustores/Depuradores",DEPURADOR SLIM NEW INOX COMPACT 75CM FOGATTI,,"R$771,90","Depurador Fogatti, Slim New Inox Compact de 75cm, 220V",https://www.amazon.com.br/Depurador-Fogatti-Slim-Inox-Compact/dp/B09DGLSM8Q
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões",O Fogão Piacere possui ,,"R$1.439,10",Fogão Mueller 5 Bocas Piacere Preto Fosco,https://www.amazon.com.br/gp/offer-listing/B08KWKNX4X
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fornos Embutidos",Forno ELÉTRICO de Embutir Profissional Aço InoxSafanelli -Lady 45L,7896543226389,"R$2.451,82",Kit Forno Elétrico Embutir 45L Depurador Embutir Cooktop 4 Bocas Safanelli - 127V,https://www.amazon.com.br/El%C3%A9trico-Embutir-Depurador-Cooktop-Safanelli/dp/B09168XCZD
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","O Fogão Cooktop Fischer 2Q Gás Mesa Vidro possui botão de acendimento ergonômico e mesa em vidro temperado, mais moderna, bonita e fácil de limpar. Os queimadores com tecnologia italiana de alta eficiência e durabilidade, sendo: 1 rápido (3.000W) e 1 semirrápido (1.750W). As trempes são esmaltadas com melhor encaixe das panelas, e o acendimento é superautomático: acende a chama com um simples girar do botão.",7896513310292,"R$279,00",Fogão Cooktop Fischer 2Q Gás Mesa Vidro Preto BIVOLT,https://www.amazon.com.br/Fog%C3%A3o-Cooktop-Fischer-bocas-Preto/dp/B076B98D3Q
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","Com o Fogão Brastemp 5 bocas é possível ter maior precisão no tempo de preparo com o Touch Timer, e obter maior potência e velocidade nos preparos com a Turbo Chama.",,"R$2.539,00",Fogão Brastemp 5 Bocas Cor Inox Com Turbo Chama E Touch Timer - BFS5PCR BIVOLT,https://www.amazon.com.br/Fog%C3%A3o-Brastemp-Bocas-Turbo-Chama/dp/B07FTKG4Y1
Cozinha/Eletroportáteis/Eletroportáteis Especiais/Fornos Elétricos,"Uma das linhas mais tradicionais da Fischer recebe um novo modelo: o Forno Elétrico Fischer Turbo 2.4 New de bancada 48L. O novo modelo é turbo e possui programação de três funções que otimizam o tempo de preparo dos alimentos: Turbo, Turbo Mais, e Dourar/Gratinar. Possui luz interna, luz piloto, termostato de 50ºC a 300ºC, timer para programação de até 120 minutos com a opção de ficar ligado continuamente. Com design moderno, o Forno Elétrico Fischer Turbo 2.4 New, traz suporte de grade cromada com três ajustes de altura, duas grades cromadas, bandeja esmaltada para resíduos, a cavidade interna é com revestimento em easy clean proporcionando fácil limpeza. Além disso, traz um acabamento em alumínio anodizado escovado no puxador",7896513318052,"R$1.380,25","Forno Elétrico Fischer Turbo 2.4 New Bancada 48L 220V, Aço Pintado",https://www.amazon.com.br/Forno-El%C3%A9trico-Fischer-Grill-Bancada/dp/B07H7PBRVT
Cozinha/Eletroportáteis/Eletroportáteis Especiais/Fornos Elétricos,FORNO ELÉTRICO DE BANCADA FOGATTI 60 LITROS PRETO SMART60S COM ESPETO GIRATÓRIO,7800554770779,"R$705,90","Forno Elétrico Com Espeto Giratório, 60 Litros, Bancada, Fogatti, Interior Easy Clean, Dourador, Até 300Cº 220V",https://www.amazon.com.br/El%C3%A9trico-Girat%C3%B3rio-Fogatti-Interior-Dourador/dp/B096GD2TF6
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões","Se você procura praticidade e qualidade para a sua cozinha, esse lindo Fogão Venax é o produto certo. Produzido com materiais resistentes e de ótima durabilidade, ele possui acendimento manual, dentre várias funções que vão lhe agradar no dia a dia. Qualidade e sofisticação para o seu dia a dia. Produtos de decoração não inclusos. Imagens meramente ilustrativas.",,"R$252,90",Fogao a Gas Flamalar Vitreo 2q Preto Fosco Gás Glp,https://www.amazon.com.br/Fog%C3%A3o-Port%C3%A1til-Venax-Flamalar-Vitreo/dp/B07L6PGC3Q
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Classificação A; Queimadores Esmaltados; 04 Queimadores semi-rápidos 1750w; 01 Queimador ultra rápido 2200w; Trempe esmaltada com sistema de encaixe mais segurança e facilidade na limpeza; Mesa de vidro temperado, Acendimento Inteligente, Botões de fácil manuseio. Registro INMETRO 003750/2016",7897575153018,"R$459,90",Cooktop 5 bocas Chamalux ultra chama preto T.C,https://www.amazon.com.br/gp/offer-listing/B07B2YJDN8
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","O Cooktop Portátil por Indução Tramontina Slim Touch EI 30 com 1 Área de Aquecimento e Comando Touch 127 V vai elevar o nível da sua cozinha! Com design e tecnologia de ponta, ele torna o dia a dia mais prático e cheio de estilo. Seu aquecimento por indução só acontece quando panelas com fundo de material ferroso (que atraem imã) são colocadas sobre a área marcada e o calor gerado é transferido direto para a panela, deixando toda a superfície do cooktop em temperatura ambiente, evitando riscos de queimadura, garantindo mais segurança.",7894693759566,"R$594,99",Cooktop Inducao Slim Touch Ei30 127 Tramontina Preto 110v,https://www.amazon.com.br/gp/offer-listing/B07Q1WWWBR
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Os cooktops da Linha Platinium representam a inovação e tecnologia do mercado de fogões. Os modelos, atualizados em design, funcionalidade e desempenho, são ideais para quem busca qualidade em produtos diferenciados. Fogão cooktop Fischer 4Q Platinium, possui mesa com frame frontal e posterior em alumínio. As trempes são 2 duplas em ferro fundido esmaltado, apresentando quatro queimadores sendo 2 rápidos (3000W) e 2 semirrápidos (1750W) e possuindo também acendimento super automático",7896513317253,"R$1.179,10",Fogão Cooktop Fischer 4Q PLATINIUM Preta BIVOLT,https://www.amazon.com.br/Cooktop-Platinium-Vidro-Autom%C3%A1tico-Bivolt/dp/B0779MFYGV
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões",FOGÃO ELÉTRICO DE MESA UM PRATO 1500W CINZA AGRATTO,7800554920044,"R$121,90",Fogão Elétrico de Mesa Agratto 220V Cinza 1500w com Um Prato,https://www.amazon.com.br/Fog%C3%A3o-El%C3%A9trico-Agratto-Cinza-1500w/dp/B09DDF66PH
Cozinha/Eletroportáteis/Eletroportáteis Especiais/Fornos Elétricos,"Forno elétrico de 23 Lts, Controle de temperatura 100°C a 250°C, 2 resistências: superior e inferior, Timer 60 minutos com alarme, Grade deslizante, Baixo consumo: 1,38kWh Lâmpada piloto",7908312801243,,Forno Eletrico Suggar 23 Litros 220v Preto,https://www.amazon.com.br/Forno-Eletrico-Suggar-Litros-Preto/dp/B08MMW8CN1
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões com Forno/Fogões",FOGAO GAS 4Q MONACO PLUS PTO 20,,"R$699,90",Fogão 4 bocas Atlas Mônaco Plus Preto com Acendimento Automático e Mesa Inox,https://www.amazon.com.br/Atlas-M%C3%B4naco-Plus-Acendimento-Autom%C3%A1tico/dp/B091RPN1X4
"Eletrodomésticos/Fogões, Fornos e Cooktops/Fogões Cooktop","Cook Top Vidro Temperado 1 queimador; Acendimento superautomático; Queimador tripla chama; Potência térmica: 3,5 kW; Trempe esmaltada antideslizante",,"R$289,99","Cooktop à gás 1 boca Suggar, Vidro Temperado 1 queimador",https://www.amazon.com.br/gp/offer-listing/B07X48XKKV
