categoria,descricao,ean,preco,titulo,url
Computadores e Informática/Notebooks,Notebook Acer Aspire 5 A515-54-59X2 Core i5 8GB 512GB SDD Win 10,4710886062318,"R$6.299,00","Notebook Acer 15,6"" A515-54-59X2 i5-10ª 8GB 512SSD W10 Prata",https://www.amazon.com.br/Notebook-Aspire-A515-54-59X2-Intel-Windows/dp/B08JCX7MQW
Computadores e Informática/Notebooks,,0196118927152,,"Lenovo Notebook ThinkPad L15 Gen2 20X30096US 15,6"" Touchscreen - Full HD - 1920 x 1080 - Intel Core i7 11ª geração i7-1165G7 Quad-core (4 núcleos) 2,80 GHz - 16 GB RAM - SSD de 256 GB - Preto",https://www.amazon.com.br/Lenovo-Notebook-ThinkPad-20X30096US-Touchscreen/dp/B09JL3YLLS
Computadores e Informática/Notebooks,"Antes de acionar o Centro Nacional de Serviços Acer, tente esclarecer suas dúvidas no manual do produto ou acesse: acer.com.br, no menu SUPORTE. Caso sua dúvida não tenha sido esclarecida ou necessite de auxílio especializado, acesse o nosso Chat no site: acer.com.br, no menu SUPORTE SUPORTE PÓS-VENDA CHAT ON-LINE. Ou ligue para o Centro Nacional de Serviços Acer 0800-762-2237 e fale com um de nossos técnicos. O horário de atendimento é de segunda-feira a sábado das 8h às 22h (horário de Brasília), e aos domingos das 10h às 18h, com exceção dos feriados",4710886643708,,"Notebook Acer Aspire 5 A515-54-53VN Core I5 –10210U 8GB Win10, preto",https://www.amazon.com.br/Notebook-Aspire-A515-54-53VN-10210U-Win10/dp/B09B1G4V3T
Computadores e Informática/Notebooks,Desafie os limites,7899864942013,"R$14.799,00","Notebook Dell Alienware m15 R6 AW15-i1100-M30M 15.6"" FHD 11ª Intel Core i7 16GB 1TBSSD RTX 3070 Win11 + Monitor AW2521HF",https://www.amazon.com.br/Notebook-Dell-Alienware-AW15-i1100-M30M-AW2521HF/dp/B09HJQ6XFH
Computadores e Informática/Notebooks,DESIGN HÍBRIDO,7896904650679,"R$7.499,00","Notebook Gamer 2AM E550, Intel Core i7 9700, 16GB, 1TB HD + 128GB SSD, NVIDIA GeForce GTX 1050 3GB, IPS Full HD 15.6"" - FreeDOS",https://www.amazon.com.br/Notebook-Gamer-2AM-NVIDIA-GeForce/dp/B08FC4K3NF
Computadores e Informática/Notebooks,"Características: - Processador: Intel Core i7-1165G7 (1.2 GHz até 4.7 GHz com Tecnologia Intel Turbo Boost, 12 MB Intel Smart Cache, 4 cores) - Memória: 32 GB DDR4 - Disco Rígido: 128GB SSD M2 PCi-e + 2 TERA - Placa de vídeo: Gráficos Intel Iris X Integrada - Tela: 15.6” Full HD (1920 x 1080) Antirreflexo - Teclado: Padrão padrão ABNT com teclado numérico integrado - Mouse: Touchpad multi-gestual - Conectividade Wi-Fi: Wireless 802.11ac - Conectividade Bluetooth: Sim - Webcam: Sim com microfone digital integrado - Som: 3W Estéreo (1.5W x 2) - Dimensões e peso: Largura 35,9 cm x Profundidade 24,1 cm x Espessura 1,88 cm e 1,86Kg - Tipo de bateria: 43 Wh Entradas e saídas: - Entrada USB Tipo-C x 1 - Entrada USB 3.0 x 1 - Entrada USB 2.0 x 1 - Entrada Combo Microfone e Fone de Ouvido - Entrada RJ-45 x 1 Gigabit Ethernet LAN 10/100/1000 - Saída HDMI x 1 - Leitor microSD Conteúdo da embalagem: - Notebook Samsung Core I7-1165g7 - Carregador: Bivolt - Cabo de força - Nota fiscal",,"R$6.599,00","Notebook Samsung Core I7-1165g7 32gb 128ssd+2tb 15,6 Fhd",https://www.amazon.com.br/Notebook-Samsung-Core-I7-1165g7-128ssd/dp/B09XX96JMS
Games e Consoles/PC/Acessórios/Fones para Jogos,Recurso:,7049562708712,"R$1.590,59","Computador portátil full hd, armazenamento 6g+64g computador portátil hd suporte gráfico integrado hdd ssd elegante cinza prateado para estudantes(#2)",https://www.amazon.com.br/Computador-armazenamento-computador-integrado-estudantes/dp/B09YSXT4Z7
Computadores e Informática/Notebooks,"Características: - Processador: Intel Celeron N4500 (1.10 GHz até 2.80 GHz com Tecnologia Intel Turbo Boost, 4 MB de cache, 2 cores) - Memória: 4 GB DDR4 - Placa de vídeo: Intel UHD Graphics 600 Integrada - Disco Rígido: 256GB SSD M2 PCi-e + 1 TERA - Tela: 14"" Full HD (1920 x 1080) - Teclado: Padrão ABNT2 - Mouse: Touchpad com suporte a gestos multitoque - Conectividade Wi-Fi: Wi-Fi 802.11ac - Conectividade Bluetooth: 5.0 - Webcam: Sim com microfone digital integrado - Som: Stereo com 2 Alto falantes - Peso: 1,62 kg - Tipo de bateria: 2 célula(s) – 36 Wh Entradas e saídas: - Entrada USB 3.1 x 2 - Entrada USB 2.0 x 1 - Entrada Combo Microfone e Fone de Ouvido - Entrada RJ-45 x 1 Gigabit Ethernet LAN 10/100/1000 - Saída HDMI x 1 Conteúdo da embalagem: - Notebook Acer Intel Celeron N4500 - Carregador: 45 Watts - Cabo de força - Nota fiscal",,"R$3.449,00",Notebook Acer Intel Celeron N4500 4gb 256ssd+2tb 14 Full Hd,https://www.amazon.com.br/Notebook-Acer-Intel-Celeron-256ssd/dp/B09YYTY7XR
Computadores e Informática/Notebooks,Recurso: ,7299987929920,,"Volante, volante universal Deep Dish Racing 350mm Acessórios para carros ABS com raios coloridos para veículos Ost e carros de corrida",https://www.amazon.com.br/Volante-universal-Acess%C3%B3rios-coloridos-ve%C3%ADculos/dp/B09HX46R52
Computadores e Informática/Notebooks,"Características: - Processador: Intel Core i7-1165G7 (1.2 GHz até 4.7 GHz com Tecnologia Intel Turbo Boost, 12 MB Intel Smart Cache, 4 cores) - Memória: 16 GB DDR4 - Disco Rígido: 128 GB SSD - Placa de vídeo: Gráficos Intel Iris X Integrada - Tela: 15.6” Full HD (1920 x 1080) Antirreflexo - Teclado: Padrão padrão ABNT com teclado numérico integrado - Mouse: Touchpad multi-gestual - Conectividade Wi-Fi: Wireless 802.11ac - Conectividade Bluetooth: Sim - Webcam: Sim com microfone digital integrado - Som: 3W Estéreo (1.5W x 2) - Dimensões e peso: Largura 35,9 cm x Profundidade 24,1 cm x Espessura 1,88 cm e 1,86Kg - Tipo de bateria: 43 Wh Entradas e saídas: - Entrada USB Tipo-C x 1 - Entrada USB 3.0 x 1 - Entrada USB 2.0 x 1 - Entrada Combo Microfone e Fone de Ouvido - Entrada RJ-45 x 1 Gigabit Ethernet LAN 10/100/1000 - Saída HDMI x 1 - Leitor microSD Conteúdo da embalagem: - Notebook Samsung Core I7-1165g7 - Carregador: Bivolt - Cabo de força - Nota fiscal",,"R$4.999,00","Notebook Samsung Core I7-1165g7 16gb 128 Ssd 15,6 Fhd",https://www.amazon.com.br/Notebook-Samsung-Core-I7-1165g7-16gb/dp/B09XVNQS71
Computadores e Informática/Notebooks,"Na vida, o ideal é encontrar o equilíbrio certo e o novo Notebook ASUS E510 oferece exatamente isso. Leve e compacto, ele apresenta um novo visual elegante que se adapta perfeitamente ao estilo de vida dinâmico. Projetado para o trabalho do dia a dia e produtividade ao mesmo tempo, com recursos inovadores, o Notebook ASUS E510 oferece tudo que você precisa para trabalhar ou se divertir. Com o ASUS E510 compacto e leve, a produtividade está sempre ao seu alcance. Ele cabe facilmente em sua mochila ou bolsa pequena para que você possa fazer os trabalhos escolares ou criar conteúdo onde quer que esteja. Além do visual arrojado com a tecla enter com destaque em amarelo vibrante, o estilo jovem é complementado pelo logo da ASUS desconstruído, formando um padrão singular. E, para acabar com a monotonia, O notebook ASUS E510 traz as cores blue, que pode mudar de cor dependendo do ângulo e o Rose Gold. Já que é um notebook para ter sempre com você, a bateria oferece longa duração de um dia¹ de trabalhar ou para se divertir em qualquer lugar. Com o ASUS E510, você pode deixar o adaptador de energia pesado em casa. A inovadora Tela NanoEdge de molduras ultrafinas oferece mais espaço útil para uma visualização envolvente, além de permitir que uma tela maior se encaixe em um chassi menor, e por isso, o ASUS E510 é um notebook incrivelmente compacto. Compartilhar o conteúdo do seu notebook nunca foi tão fácil! O ASUS E510 possui uma dobradiça plana de 180° projetada para facilitar o compartilhamento de conteúdo ou o trabalho colaborativo com seus amigos. Criado para impulsionar a sua produtividade, o teclado tem tamanho completo com longo curso das teclas, para garantir confortáveis e precisão, e um touchpad multitoque de 6 polegadas com tecnologia de rejeição da palma da mão, para oferecer controle suave e preciso. E diferente de muitos, o Notebook ASUS E510 é totalmente silencioso, pois foi projetado sem ventoinhas. O design sem ventoinha mantém os níveis de ruído baixos, para que você não se distraia ao trabalhar ou se divertir, até mesmo no silêncio da madrugada. E no coração do desempenho do ASUS E510 está o processador Intel Celeron N4020, além de 4GB de memória RAM DDR4 e 128GB de armazenamento rápido eMMC². Com total interação e fluidez, o ASUS E510 traz embarcado com sistema operacional Windows Pro. O ASUS E510 também está equipado com o software MyASUS, que oferece uma a maneira fácil de acessar os aplicativos ASUS úteis, que ajudam você a aproveitar melhor seu notebook. Com ele você pode realizar múltiplas tarefas ao conectar o seu smartphone com seu computador e até mesmo otimizar o desempenho de seu notebook. Há também uma grande variedade de downloads de aplicativos populares e ofertas exclusivas só para você! Novo Notebook ASUS E510, Movimente se com estilo. 1. Duração de bateria de até 8 horas. Configuração do teste de duração da bateria: Intel Celeron N4000, 4 GB de RAM, tela FHD, 64 GB eMMC, 42Whr. Testes de bateria conduzidos pela ASUS em janeiro de 2020 usando o MobileMark 2014 Office Productivity. Configurações de teste: Wi Fi habilitado, brilho da tela definido para 150nits. O tempo de carregamento da bateria, tal como a sua duração e vida útil, pode variar de acordo com a forma de uso, configuração do produto, condições operacionais, configurações de gerenciamento de energia e ambiente onde está. A duração da bateria diminuirá com o decorrer da vida útil da bateria. 2. As especificações podem ser alteradas sem aviso prévio. Consulte a disponibilidade nos pontos de vendas",7898573298169,"R$2.899,00",Notebook ASUS E510MA-BR701X INTEL CELERON DUAL CORE N4020 / 4 GB / 128 GB EMMC / Windows 11 Pro / Blue,https://www.amazon.com.br/Notebook-ASUS-E510MA-BR701X-CELERON-Windows/dp/B09MR21BKH
Computadores e Informática/Notebooks,Recurso: ,,,"Cartão de Programa RC, Cartão de Programação de Carro RC Plástico Fácil Operar Portátil Leve para Escova À Prova D 'Água ESC",https://www.amazon.com.br/Cart%C3%A3o-Programa-Programa%C3%A7%C3%A3o-Pl%C3%A1stico-Port%C3%A1til/dp/B09SH6MP7T
Computadores e Informática/Notebooks,Tipo do produto: NOTEBOOK_COMPUTER Nome do Modelo: Chromebook 11 3000 Numero do modelo: 3100 Eletrônicos e Tecnologia ;Computadores e Informática/Categorias: Notebooks Descubra produtos úteis para você.,0884116402435,,"Dell Chromebook 11 3000 3100 11,6 polegadas Touchscreen Rugged Convertible 2 em 1 Chromebook - HD - 1366 x 768 - Intel Celeron N4020 Dual-core (2 Cores) - 4 GB RAM - 32 GB de memória flash - Cinza",https://www.amazon.com.br/Dell-Chromebook-3100-Touchscreen-Convertible/dp/B09BC5ZPWW
Computadores e Informática/Notebooks,"Acer Notebook para jogos Predator Helios 30 PH317-55 PH317-55-759N 17,3"" - Full HD - 192 x 108 - Intel Core i7 11ª geração i7-11800H Octa-core (8 núcleos) 2,4 GHz - 16 GB RAM - 1 TB SSD.Tipo de produto: NOTEBOOK_COMPUTER. Numero de modelo: PH317-55-759N. Predator Helios 30 PH317-55. Vale a pena Comprar.",0195133124980,,"ACER Notebook para jogos Predator Helios 300 PH317-55 PH317-55-759N 17,3"" Full HD Intel Core i7 11ª geração i7-11800H (8 núcleos) 2,40 GHz - 16 GB RAM - 1 TB SSD, Abyss Black, 1.05""x15.7""x10.8""",https://www.amazon.com.br/ACER-Notebook-Predator-PH317-55-759N-i7-11800H/dp/B09JVXN6KJ
Computadores e Informática/Notebooks,"CPU proporciona uma experiência suave que facilita a navegação na Internet. A memória de 1 GB e o SSD de 8 GB de memória garantem algumas atividades básicas da Internet, como ouvir música, ver fotos, bater um papo, enviar e-mails, etc. Tela HD 1024 * 600 de 10,1 polegadas com amplo ângulo de visão, apresentando imagens detalhadas com clareza. Equo com portas ricas, mini HD, USB 2.0 e porta de microfone para atender às suas necessidades diárias de entretenimento. Bateria de lítio embutida de 3000mAh com tecnologia de economia de energia, oferece longa durabilidade. O design ultrafino e portátil, fácil de transportar, almofadas antiderrapantes podem efetivamente reduzir o risco de danos. ",,"R$807,43","Mibee Netbook portátil de 10,1 polegadas AÇÕES S500 1.5 GHz ARM Cortex-A9 / Android 5.1 / 1G + 8G / 1024 * 600 Black US Plug",https://www.amazon.com.br/Mibee-Netbook-port%C3%A1til-polegadas-Cortex-A9/dp/B09NXPZJ7Z
Computadores e Informática/Notebooks,Recursos:,7448512948886,"R$99,59","Interruptor do relé do solenoide, terminal do relé do solenoide 4 B6AZ-11450-A vermelho para carro",https://www.amazon.com.br/Interruptor-solenoide-terminal-B6AZ-11450-vermelho/dp/B0B1PD4SHT
Computadores e Informática/Notebooks,"Características: - Processador: Intel Core i7-10510U (1.8 GHz até 4.9 GHz com Tecnologia Intel Turbo Boost, 8 MB Smartcache, 4 cores) - Memória: 12 GB DDR4 - Disco Rígido: 512GB SSD M2 PCi-e + 1 TERA - Placa de vídeo: Gráficos UHD Intel para processadores Intel Core da 10ª Geração Integrada - Tela: 15.6” Full Hd (1920x1080) Anti reflexo - Teclado: Padrão padrão ABNT 2 com teclado numérico integrado - Mouse: Touchpad multi-gestual - Conectividade Wi-Fi: Wireless IEEE 802.11a/b/g/n/ac - Conectividade Bluetooth: Bluetooth 5.0 - Webcam: Webcam acer HD (1280x720) com microfone digital integrado - Som: Dois alto-falantes estéreo COM Tecnologia Acer TrueHarmony de 2° Geração - Dimensões e peso: Largura 36,3 cm x Profundidade 25 cm x Espessura 1,7 cm e 1,8Kg - Tipo de bateria: 4 células (Li-Íon) 48Wh Entradas e saídas: - Entrada USB 3.1 x 1 Tipo-C - Entrada USB 3.0 x 1 - Entrada USB 2.0 x 2 - Entrada Combo Microfone e Fone de Ouvido - Entrada RJ-45 x 1 Gigabit Ethernet LAN 10/100/1000 - Saída HDMI x 1 Conteúdo da embalagem: - Notebook Notebook Acer Intel Core I7-10510u - Carregador: 65W AC - Cabo de força - Nota fiscal",,"R$5.499,00","Notebook Acer Intel Core I7-10510u 12gb 512ssd+1tb 15,6 Fhd",https://www.amazon.com.br/Notebook-Acer-Intel-I7-10510u-512ssd/dp/B09HHN8RQY
Computadores e Informática/Notebooks,Especificação:,7354395866660,,"Tablet PC, CPU Octa Core Processador 2 milhões de PX Câmera frontal 5 milhões de PX Câmera traseira HD Tablet RAM 4 GB para jogos para vídeo para Android9.0",https://www.amazon.com.br/Processador-milh%C3%B5es-frontal-traseira-Android9-0/dp/B07YW492B6
Computadores e Informática/Notebooks,,0884116402466,,"Dell Chromebook 11 3000 3100 11,6"" Touchscreen conversível 2 em 1 Chromebook - HD - 1366 x 768 - Intel Celeron N4020 Dual-core (2 núcleos) - 4 GB RAM - 64 GB de memória flash",https://www.amazon.com.br/Dell-Chromebook-3100-Touchscreen-convers%C3%ADvel/dp/B09GXF2JMN
Computadores e Informática/Notebooks,PERFEITAMENTE PROJETADO!,7899864939990,"R$9.799,00","Notebook Dell XPS 13 9310-MS30S 13.4"" UltraHD Touch 11ª Geração Plataforma Intel® EVO™ Core i7 16GB 1TB SSD Windows11 Prata",https://www.amazon.com.br/Notebook-Dell-9310-MS30S-UltraHD-Windows11/dp/B094W5R44W
Computadores e Informática/Notebooks,"DESIGN LEVE, PRODUTO COMPACTO O VAIO FE14 possui uma tela FHD de alta resolução com moldura reduzida, ou seja, reduzimos o tamanho das bordas laterais produto mantendo a tela de 14 polegadas. USABILIDADE, ERGONOMIA PARA DIGITAR Ergonomia para digitar com linhas delicadas e um teclado silencioso O SOM QUE VAI SURPREENDER VOCÊ Um conjunto de dois alto-falantes com 4W de potência (2W+2W) de alta qualidade é alimentada por um amplificador inteligente de dois canais para fornecer o verdadeiro som que o envolve com realismo livre de distorções e com qualidade de cinema. TECLADO TILT COM RESISTÊNCIA A ÁGUA Com a tela aberta, o VAIO forma um ângulo de inclinação natural com a mesa, reduzindo o estresse na palma da mão e no pulso durante a digitação. MOBILIDADE SEM LIMITES Mais fino (apenas 19,8 mm de espessura). Mais leve, o VAIO FE14 possui apenas 1,55 kg, Wi-Fi 802.11 ac dual-band (mais confiável e 3 vezes mais rápido do que o 802.11n). AUTONOMIA PARA UM DIA TODO DE TRABALHO Um notebook tão bonito e potente como o VAIO FE14 merece nada menos do que uma bateria que dure o dia todo, então, de modo a alcançar sua notável autonomia de até 7 horas, nós projetamos uma bateria especial de polímero de lítio 37Wh de alta capacidade.",7896904666632,"R$3.799,00",Notebook VAIO® FE14 Intel® Core™ i5 Linux 8GB 1TB Full HD - Cinza Escuro,https://www.amazon.com.br/Notebook-VAIO%C2%AE-Intel%C2%AE-CoreTM-Linux/dp/B09JPHX5N9
Computadores e Informática/Notebooks,"Características: - Processador: AMD Ryzen 7-4800H (2.9 GHz até 4.2 GHz com Clock de Max Boost, 8 MB Cache, 8 cores) - Memória: 32 GB DDR4 3200 MHz - Placa de vídeo: NVIDIA GeForce GTX 1650 com 4GB GDDR5 dedicada - Disco Rígido: 128GB SSD M2 PCi-e + 2 TERA - Tela: 15,6"" Full HD IPS (1920 x 1080) 144 Hz - Teclado: Padrão ABNT retroiluminado (luz vermelha), atalho com função multimídia e teclado numérico integrado - Mouse: Touchpad multigestual - Conectividade Wi-Fi: 802.11a/b/g/n/acR2+ax wireless LAN - Conectividade Bluetooth: 5.1 - Webcam: Webcam com resolução HD (1280 x 720) com tecnologia SHDR (super high dynamic range) - Som: Alto-falantes duplos estéreo Acer TrueHarmony - Dimensões e peso: Largura 36,3 cm x Profundidade 25,5 cm x Espessura 2,43 cm e 1,9 kg - Tipo de bateria: 4 células (li-ion) 57 Wh Entradas e saídas: - Entrada USB 3.2 x 1 Tipo-C - Entrada USB 3.2 x 1 Energizada - Entrada USB 3.2 x 2 - Entrada Combo Microfone e Fone de Ouvido - Entrada RJ-45 x 1 Gigabit Ethernet LAN 10/100/1000 - Saída HDMI x 1 2.0 Conteúdo da embalagem: - Notebook Acer Nitro Gamer Ryzen - Carregador: AC bivolt de 3 pinos (135W) - Cabo de força - Nota fiscal",,"R$8.149,00","Notebook Acer Nitro Gamer Ryzen 32gb 128ssd+2t 1650 4gb 15,6",https://www.amazon.com.br/Notebook-Nitro-Gamer-Ryzen-128ssd/dp/B09BK9C2FP
Computadores e Informática/Notebooks,TravelMate Spin P4 TMP414RN-51-76AV Core i7/1165G7/2.8GHz 16384/512 WNICb 14TFT W10P,0195133037532,,TravelMate Spin P4 TMP414RN-51-76AV Core i7/1165G7/2.8GHz 16384/512 WNICb 14TFT W10P,https://www.amazon.com.br/TravelMate-TMP414RN-51-76AV-1165G7-2-8GHz-16384/dp/B08TMB2XCS
Computadores e Informática/Notebooks,"Estilos diversos, desempenho singular laptops diários para usuários iniciantes. Notebooks de alto desempenho para jogadores sérios. PCs conversíveis para aqueles que gostam de entretenimento em movimento. Há uma ideia para todos. Abraçando forma, função, estilo e diversão, cada Ideapad oferece desempenho responsivo com o qual você pode contar. Fabricante: Lenovo Group Limited. Número da peça do fabricante: 81VU00D3US. Nome da marca: Lenovo. Linha do produto: IdeaPad. Série do produto: 1 14IGL05. Modelo do produto: 81VU00D3US. Nome do produto: Notebook IdeaPad 1 14IGL0581VU00D3US. Tipo de produto: Notebook. [Processador] Fabricante do processador: Intel. Tipo de processador: Celeron. Modelo do processador: N4020. Núcleo do processador: Dual-core (2 núcleos). Velocidade do processador: 1,10 GHz. Velocidade turbo máxima: 2,80 GHz. [Chipset] Fabricante do chipset: Intel. [Memória] Memória padrão: 4 GB. Tecnologia de memória: DDR4 SDRAM. Velocidade da memória: 2400 MHz. [Armazenamento] Tipo de unidade: SSD. Capacidade total da unidade de estado sólido: 128 GB. Fator de forma SSD: NVMe M.2 PCI Express. Tipo de unidade ótica: Não. [Exibição e gráficos] Tamanho da tela: 14 polegadas. Modo de tela: Full HD. Resolução da tela: 1920 x 1080. Tela sensível ao toque: Não. Fabricante do controlador de gráficos: Intel. Modelo do controlador gráfico: UHD Graphics 600. Tecnologia de memória gráfica: DDR4 SDRAM. Acessibilidade da memória de gráficos: Compartilhado. [Rede e comunicação] LAN sem fio: Sim. Padrão LAN sem fio: IEEE 802.11ac. Bluetooth: Sim. [Dispositivos embutidos] Câmera frontal/webcam: Sim. Resolução da câmera frontal/webcam: 0,3 megapixel. [Interfaces/Portas] HDMI: Sim. Número total de portas USB: 2. Número de portas USB 3.2 geração 1: 2. [Dispositivos de entrada] Luz de fundo do teclado: Não. [Informações sobre bateria] Número de células: 2 células. Tempo máximo de funcionamento da bateria: 8 horas. [Descrição de energia] Potência máxima da fonte de alimentação: 45 W. [Características físicas] Altura: 1,8 cm. Largura: 32,8 cm. Profundidade: 23,6 cm. Peso (aproximado): 1,3 kg. [Diversos",0196118156828,,"Lenovo Notebook IdeaPad 1 14IGL05 81VU00D3US 14"" - Full HD - 1920 x 1080 - Intel Celeron N4020 Dual-core (2 Core) 1,10 GHz - 4 GB RAM - SSD 128 GB - Intel Chip - Intel UHD Graphics 600 - 8 horas B",https://www.amazon.com.br/Lenovo-Notebook-IdeaPad-14IGL05-81VU00D3US/dp/B09PYZQC2T
Computadores e Informática/Notebooks,"LENOVO SMARTHUB 500 Z-11,6"" FHD TOUCH,CORE I5-7500T,8GB,128GB SSD,WIN 10 IOT,ROOMSYSTEMS,ZOOM-3ANOSONSITE",0193638598565,"R$8.500,00","LENOVO SMARTHUB 500 Z-11,6"" FHD TOUCH,CORE I5-7500T,8GB,128GB SSD,WIN 10 IOT,ROOMSYSTEMS,ZOOM-3ANOSONSITE",https://www.amazon.com.br/LENOVO-SMARTHUB-I5-7500T-ROOMSYSTEMS-ZOOM-3ANOSONSITE/dp/B098VYCS53
Computadores e Informática/Notebooks,"Características: - Processador: AMD Ryzen 7 5800H (3.2 GHz até 4.4 GHz com Clock de Max Boost, 16 MB L3 cache, 8 cores) - Memória: 64 GB DDR4 - Disco Rígido: 1 Tera SSD - Placa de vídeo: AMD Radeon RX 6600M com 8 GB GDDR6 dedicada - Tela: 16,1"" Full HD IPS (1920x1080) 144 Hz - Teclado: Padrão internacional retroiluminado - Mouse: Touchpad com suporte a gestos multitoque - Conectividade Wi-Fi: Intel Wi-Fi 6 (2x2) - Conectividade Bluetooth: Bluetooth 5.2 - Webcam: 720p HD com microfone digital integrado - Som: Alto-falantes Audio by Bang & Olufsen; DTS:X Ultra - Dimensões e peso: Largura 36,9 cm x Profundidade 24,8 cm x Espessura 2,3 cm e 2,3 kg - Tipo de bateria: 4 Células, 70 Wh Li-ion Entradas e saídas: - Entrada USB x 1 Type-C 10Gbps signaling rate (DisplayPort 1.4, HP Sleep and Charge) - Entrada USB x 1 Type-A SuperSpeed 5Gbps signaling rate (HP Sleep and Charge) - Entrada USB x 2 Type-A SuperSpeed 5Gbps signaling rate - Entrada Combo Microfone e Fone de Ouvido - Entrada RJ-45 - Leitor de Cartão SD - Saída HDMI 2.1 Conteúdo da embalagem: - Notebook Hp Omen Amd 7-5800h Rx 6600m 8gb - Carregador: 230W - Cabo de força - Nota fiscal",,"R$13.499,00","Notebook Hp Omen R7-5800h 64gb 1tb Ssd Rx 6600m 8gb 16,1",https://www.amazon.com.br/Notebook-Omen-R7-5800h-64gb-6600m/dp/B0B1GBG8VN
Computadores e Informática/Notebooks,Recursos:,,"R$1.119,99",Moochy 4Kx2K 2x2 HD Video Wall Controller 2x2 Screen Processador de vídeo TV Display Video Controller Wide Compatibility US Plug,https://www.amazon.com.br/Moochy-Controller-Processador-Display-Compatibility/dp/B09M3R9R28
Computadores e Informática/Notebooks,Características: ,7433292136561,"R$52,73",Porca de assento Pom Bloco de porca para parafuso T8 Parafuso de chumbo Excelente qualidade alta precisão para casa,https://www.amazon.com.br/parafuso-Parafuso-Excelente-qualidade-precis%C3%A3o/dp/B09QZDWVPM
Computadores e Informática/Notebooks,"Marca: modelo Dell: XPS 13 9380 Cor: Tela prateada: tela de 13,3 polegadas FHD (1920 x 1080) InfinityEdge Wide View Angle (WVA) Display, 400-nits, 60Hz, Não-Touch Webcam: Widescreen HD (720p) webcam de 2,25 mm com 4 microfones digitais de matriz; Processador compatível com Cortana Far Field: 8ª geração Core i7-85U (Quadi7-85U Cache 8M, velocidade de base de 1,80 GHz, velocidade máxima com Turbo Boost é 4.60 GHz. Memória: 16 GB LPDDR3 2133 MHz (na base) Placa de vídeo: Intel UHD Graphics 620 Armazenamento: 512 GB M.2 NVMe PCIe State Solid Drive (SSD) classe 40 Optical Drive: não disponível Sistema operacional: Windows 10 Professional 64Bit Wi-Fi: 11ac Bluetooth: Bluetooth 4.1 Sound: alto-falantes estéreo profissionalmente ajustado com ondas MaxxAudio Pro Battery: 52WHr Battery Power: Adaptador 4 5W Slim Tipo-C Adaptador de energia Teclado/Touch Pad: Tamanho completo, retroiluminado Chilet inglês Portas de teclado: 2 Thunderbolt 3 com entrega de energia e DisplayPort (4 pistas de PCI Express Gen 3) 1 USB-C DisplayPort 1 leitor de cartão microSD 1 conector de fone de ouvido ** Vem com leitor de impressões digitais integrado no botão de energia ** Características adicionais: Dell Cinema CinemaColor: os visuais parecem tão vibrantes quanto o mundo ao seu redor. Projetado com a melhor tecnologia de painel da classe, combinado com hardware avançado e software para alimentar conteúdo com uma gama dinâmica superior – oferecendo os mais profundos pretos, os mais brilhantes e mais vívidos detalhes em todo o espectro de cores. CinemaStream: Killer Wireless canaliza a largura de banda máxima para seus vídeos ou música para uma experiência sem costura, sem gaguejar. CinemaSound: Waves MaxxAudio Pro aumenta o volume e esclarece cada tom, para que você experimente som de qualidade de estúdio. Dimensões do vídeo do relógio: Altura frontal 7,80 mm Altura traseira 11,63 mm Largura: 301,76 mm Profundidade: 199,24 mm Peso: 1,27 kg",0884116335580,"R$22.265,65","Dell XPS 13 9380 13,3 polegadas FHD 1920 x 1080 Intel Core i7-8565U 16 GB RAM 512 GB PCIe SSD W10 Pro com leitor de impressões digitais",https://www.amazon.com.br/Dell-XPS-13-9380-impress%C3%B5es/dp/B07QS5D285
Computadores e Informática/Notebooks,"Características: - Processador: AMD Ryzen 7 5800H (3.2 GHz até 4.4 GHz com Clock de Max Boost, 16 MB L3 cache, 8 cores) - Memória: 32 GB DDR4 - Disco Rígido: 512 GB SSD - Placa de vídeo: AMD Radeon RX 6600M com 8 GB GDDR6 dedicada - Tela: 16,1"" Full HD IPS (1920x1080) 144 Hz - Teclado: Padrão internacional retroiluminado - Mouse: Touchpad com suporte a gestos multitoque - Conectividade Wi-Fi: Intel Wi-Fi 6 (2x2) - Conectividade Bluetooth: Bluetooth 5.2 - Webcam: 720p HD com microfone digital integrado - Som: Alto-falantes Audio by Bang & Olufsen; DTS:X Ultra - Dimensões e peso: Largura 36,9 cm x Profundidade 24,8 cm x Espessura 2,3 cm e 2,3 kg - Tipo de bateria: 4 Células, 70 Wh Li-ion Entradas e saídas: - Entrada USB x 1 Type-C 10Gbps signaling rate (DisplayPort 1.4, HP Sleep and Charge) - Entrada USB x 1 Type-A SuperSpeed 5Gbps signaling rate (HP Sleep and Charge) - Entrada USB x 2 Type-A SuperSpeed 5Gbps signaling rate - Entrada Combo Microfone e Fone de Ouvido - Entrada RJ-45 - Leitor de Cartão SD - Saída HDMI 2.1 Conteúdo da embalagem: - Notebook Hp Omen Amd 7-5800h Rx 6600m 8gb - Carregador: 230W - Cabo de força - Nota fiscal",,"R$11.949,00","Notebook Hp Omen R7-5800h 32gb 512 Ssd Rx 6600m 8gb 16,1",https://www.amazon.com.br/Notebook-Omen-R7-5800h-32gb-6600m/dp/B0B1G7M7CZ
