indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
0,fogao a gas picasso vitreo 6 q preto fosco gas glp,7899552142503,https://www.americanas.com.br/produto/2109899890,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0004789272030651341
3,fogao 4 bocas essencial automatico mesa de vidro bivolt itatiaia inox,7892946411780,https://www.americanas.com.br/produto/4913120402,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0009578544061302681
6,fogao de piso electrolux 76dxv a gas 5 queimadores 2 fornos prata 110v 33052vba188,7909569000502,https://www.americanas.com.br/produto/2221616941,fogoes,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
8,fogao de piso com acendimento automatico star 5 bocas itatiaia,7892946404805,https://www.americanas.com.br/produto/3521104358,fogoes,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,42,0.023809523809523808,0.010057471264367816
11,fogao de piso itatiaia waves 4 bocas acendimento automatico,7892946310397,https://www.americanas.com.br/produto/119725818,fogoes,176.6145007610321,0,0,0,0,0,0.0,1,2,0.04,12,0.08333333333333333,0.0028735632183908046
24,fogao 4 bocas clarice delicato plus glass preto bivolt,7898342104875,https://www.americanas.com.br/produto/77420080,fogoes,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
27,fogao brastemp 5 bocas cor inox com botoes removiveis e exclusivo aro protetor  bfs5ncr bivolt,7891129264373,https://www.amazon.com.br/Fog%C3%A3o-Brastemp-Bocas-BFS5NCR-Bivolt/dp/B07FTLJ99J,fogoes,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
28,fogao a gas del plus vitreo 5 bc verde glp venax,7899552141186,https://www.americanas.com.br/produto/1393118404,fogoes,176.6145007610321,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00023946360153256704
36,fogao de piso mesa de vidro front control 5 queimadores branco bivolt suggar,7908312800352,https://www.americanas.com.br/produto/4969689500,fogoes,176.6145007610321,0,0,0,0,0,0.0,1,2,0.04,12,0.08333333333333333,0.0028735632183908046
39,fogao 5b fischer gran cheff grill auto acendimento inox 220v,7896513318243,https://www.americanas.com.br/produto/4202970881,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0019157088122605363
41,fogao itatiaia dream 5 bocas preto tripla chama bivolt,7892946311196,https://www.americanas.com.br/produto/4820514306,fogoes,176.6145007610321,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0004789272030651341
42,fogao atlas agile up glass 5 bocas acendimento automatico preto,7897180506322,https://www.americanas.com.br/produto/5080081591,fogoes,176.6145007610321,0,0,0,1,4,0.4,1,6,0.12,2,0.5,0.0004789272030651341
43,fogao a gas de piso 5 bocas dako turbo glass,7897180503031,https://www.americanas.com.br/produto/3735527735,fogoes,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,18,0.05555555555555555,0.004310344827586207
48,fogao 5 bocas de piso electrolux ultra chama silver  76lsu,7909569000274,https://www.americanas.com.br/produto/2871307614,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.0011973180076628352
50,fogao mueller 5 bocas fratello vetro branco bivolt,7908156900416,https://www.amazon.com.br/Fog%C3%A3o-Mueller-Fratello-Branco-Bivolt/dp/B07Y5WQLDT,fogoes,176.6145007610321,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.00023946360153256704
64,fogao de piso atlas 4 bocas monaco plus branco bivolt,7897180505301,https://www.americanas.com.br/produto/4898159367,fogoes,176.6145007610321,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00023946360153256704
71,fogao eletrico layr topazio 2 bocas 676,7896560901115,https://www.americanas.com.br/produto/4464091810,fogoes,176.6145007610321,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0004789272030651341
76,fogao dream 5 bocas acendimento automatico 3700000004 itatiaia,7892946310434,https://www.americanas.com.br/produto/119725893,fogoes,176.6145007610321,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00023946360153256704
77,fogao de piso atlas 4 bocas monaco acendimento automatico top glass,7897180505134,https://www.americanas.com.br/produto/4973236108,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,4,0.08,8,0.125,0.0019157088122605363
80,fogao mueller 4q grade de aco acendimento manual,7908156900805,https://www.americanas.com.br/produto/5092711503,fogoes,176.6145007610321,0,0,0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0007183908045977011
85,fogao 4 bocas electrolux prata automatico com forno de 70l e vidro interno removivel 52lxu bivolt,7909569000298,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Silver-Acendimento-Autom%C3%A1tico/dp/B07TDBNY91,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.0023946360153256703
100,fogao 5 bocas monaco top glass atlas automatico com mega chama  preto,7897180505165,https://www.americanas.com.br/produto/1733144651,fogoes,176.6145007610321,0,0,0,0,0,0.0,0,0,0.0,61,0.01639344262295082,0.01460727969348659
113,fogao de piso 5 bocas mesa de vidro 94l realce zeus glass preto null,7899639789942,https://www.americanas.com.br/produto/4476019508,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0004789272030651341
129,fogao a gas delplus vitreo 4 q preto fosco gas glp,7899552140455,https://www.americanas.com.br/produto/3433595687,fogoes,176.6145007610321,0,0,0,0,0,0.0,0,0,0.0,57,0.017543859649122806,0.013649425287356323
131,fogao 4 bocas mesa vidro cfo4vaeuna consul preto bvolt,7891129543201,https://www.americanas.com.br/produto/4901698442,fogoes,176.6145007610321,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.00023946360153256704
138,fogao a gas gemini 2 boca vetro azul glp venax,7898456266612,https://www.americanas.com.br/produto/3933197263,fogoes,176.6145007610321,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.00023946360153256704
139,fogao 5 bocas moderatto preto com queimador ultra chama,7908156900812,https://www.americanas.com.br/produto/3529713764,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,2,0.04,5,0.2,0.0011973180076628352
142,fogao de piso atlas 5 bocas monaco plus branco bvolt,7897180505349,https://www.americanas.com.br/produto/4880066429,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0014367816091954023
149,fogao atlas monaco top glass 5 bocas branco  bivolt,7897180505158,https://www.americanas.com.br/produto/3007262804,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,3,0.06,5,0.2,0.0011973180076628352
154,fogao de piso 5 bocas mueller piacere vetro mesa de vidro,7908156901727,https://www.americanas.com.br/produto/3644910624,fogoes,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,35,0.02857142857142857,0.008381226053639846
159,fogao esmaltec caribe glass 4 bocas acendimento automatico mesa vidro,7899081748764,https://www.americanas.com.br/produto/4375026611,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,2,0.04,6,0.16666666666666666,0.0014367816091954023
160,fogao 5 bocas atlas new utop acendimento automatico,7897180508012,https://www.americanas.com.br/produto/4084742191,fogoes,176.6145007610321,0,0,0,0,0,0.0,1,2,0.04,32,0.03125,0.007662835249042145
164,fogao mueller piacere 5 bc g6 601230003,7908156901673,https://www.americanas.com.br/produto/4424457830,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0004789272030651341
171,fogao a gas maxi vitreo 4 q preto fosco gas glp,7899552140912,https://www.americanas.com.br/produto/43421520,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0007183908045977011
175,fogao a gas de piso 4 bocas esmaltec agata glass,7899081743202,https://www.americanas.com.br/produto/3735545010,fogoes,176.6145007610321,0,0,0,0,0,0.0,0,0,0.0,110,0.00909090909090909,0.026340996168582376
180,fogao de piso consul 5 bocas branco com acendimento automatico e botoes removiveis  cfs5nab bivolt,7891129246225,https://www.amazon.com.br/gp/offer-listing/B076CD9XRN,fogoes,176.6145007610321,0,0,0,1,2,0.2,1,2,0.04,7,0.14285714285714285,0.0016762452107279694
183,fogao a gas picasso 5 q grafite gas glp,7899552146419,https://www.americanas.com.br/produto/3193714949,fogoes,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,25,0.04,0.0059865900383141765
193,fogao agata glass piso 5 bocas preto esmaltec bivolt 0104002095,7899081743325,https://www.americanas.com.br/produto/4914217020,fogoes,176.6145007610321,0,0,0,1,2,0.2,1,3,0.06,3,0.3333333333333333,0.0007183908045977011
194,fogao portatil gemini vetro 2 bocas venax  s tampa  branco  gas,7899552101487,https://www.americanas.com.br/produto/2605679431,fogoes,176.6145007610321,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00023946360153256704
196,fogao de piso itaglass 5 bocas acendimento automatico itatiaia,7892946398111,https://www.americanas.com.br/produto/4371882508,fogoes,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.0026340996168582377
198,fogao a gas de piso 4 bocas braslar horus top control preto bvolt,7898385060671,https://www.americanas.com.br/produto/4898357101,fogoes,176.6145007610321,0,0,0,1,2,0.2,1,2,0.04,2,0.5,0.0004789272030651341
200,fogao mueller fratello vetro 5 bocas preto  bivolt,7908156900379,https://www.americanas.com.br/produto/85431528,fogoes,176.6145007610321,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.00023946360153256704
202,fogao 4 bocas magister preto com mesa de vidro  dako,7897180505431,https://www.americanas.com.br/produto/5154943440,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0014367816091954023
203,fogao 5 bocas mesa de inox forno easy cean plus preto bivolt,7898385061548,https://www.americanas.com.br/produto/4432045801,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0019157088122605363
211,fogao vitrum 5 bocas com timer digital itatiaia,7892946336632,https://www.americanas.com.br/produto/5023751350,fogoes,176.6145007610321,0,0,0,1,1,0.1,1,7,0.14,9,0.1111111111111111,0.0021551724137931034
213,fogao a gas glp venax da vinci vitreo 4 bocas preto fosco,7899552140738,https://www.americanas.com.br/produto/103883017,fogoes,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
