indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
21,notebook samsung core i51135g7 8gb 256gb ssd tela full hd 156 windows 10 book np550xdakf2br,7892509117128,https://www.americanas.com.br/produto/4188309033,notebooks,176.6145007610321,0,0,0,1,1,0.1,1,2,0.04,4,0.25,0.0009578544061302681
45,notebook acer aspire 3 celeron w10 home 4gb 256gb ssd 14 polegadas a31435c4cz,4710886653042,https://www.americanas.com.br/produto/4518981587,notebooks,176.6145007610321,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00023946360153256704
61,kit notebook dell alienware m15 r6 aw15i1100a30ph 156 fhd 11 ger intel core i7 16gb 1tb ssd rtx 3070 win 11 headset,7899864942471,https://www.americanas.com.br/produto/4359318921,notebooks,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
63,notebook ultra windows 10 home processador intel pentium,7908414412774,https://www.americanas.com.br/produto/3219259498,notebooks,176.6145007610321,0,0,0,0,0,0.0,1,1,0.02,40,0.025,0.009578544061302681
95,notebook aspire 3 i5 4gb 256gb ssd linux  acer,4710886059059,https://www.americanas.com.br/produto/2575237771,notebooks,176.6145007610321,1,1,1,1,1,0.1,1,5,0.1,1,1.0,0.00023946360153256704
112,notebook lenovo yoga 9i 2 em 1 14 i71185g7 8gb 512gb ssd placa de video intel iris xe w11 fhd wva,196119536391,https://www.amazon.com.br/Notebook-Lenovo-i7-1185G7-512GB-Placa/dp/B09PZJ9P48,notebooks,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
114,notebook samsung book 156 fhd intel celeron 6305 128gb ssd 4gb windows 10 pro  np550xdako7br,7892509119511,https://www.americanas.com.br/produto/4923529615,notebooks,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
120,notebook compaq presario 430 intel core i3 4gb 120gb ssd 141 led webcam hd windows 10 home  cinza,7896904685978,https://www.amazon.com.br/Notebook-Compaq-Presario-Positivo-Cinza/dp/B0961TKMFF,notebooks,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
161,notebook asus x515mabr623x intel celeron dual core n4020 4gb 128gb ssd w11 1560 ledbacklit cinza,7898573298145,https://www.americanas.com.br/produto/4514912066,notebooks,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
166,notebook ultra w11 home processador intel celeron n4020 memoria 4gb 120gb ssd tela 156 pol microsoft 365 personal com 1tb na nuvem prata  ub220,7908414438545,https://www.amazon.com.br/Notebook-Ultra-Processador-Microsoft-Personal/dp/B09KNYVND5,notebooks,176.6145007610321,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00023946360153256704
179,notebook gaming 3i core i5 8gb 256gbssd gtx1650 156 linux 82cgs00100,195892009962,https://www.americanas.com.br/produto/4600778051,notebooks,176.6145007610321,1,1,1,1,5,0.5,1,5,0.1,1,1.0,0.00023946360153256704
187,notebook multilaser ultra 14 fhd i35005u 4gb 1tb linux prata  ub422,7908414412828,https://www.americanas.com.br/produto/5097795929,notebooks,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0009578544061302681
192,notebook acer aspire 5 a514 intel core i5 1035g1 memoria 8gb hd 1tb ssd 256gb tela 14 hd windows 10 home,4710886520726,https://www.americanas.com.br/produto/4284493491,notebooks,176.6145007610321,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00023946360153256704
212,notebook positivo motion red q232b intel atom quad core 2gb 32gb flash 14 windows 10 home flash vermelho,7896904630626,https://www.amazon.com.br/Notebook-Positivo-Motion-Q232B-Windows/dp/B07XS6SSXW,notebooks,176.6145007610321,0,0,0,1,1,0.1,1,1,0.02,10,0.1,0.0023946360153256703
242,kit notebook dell inspiron i15i1100m40sc 156 full hd 11 geracao intel core i5 8gb 256gb ssd windows 11 com capa,7899864943560,https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-i1100-M40SC-Gera%C3%A7%C3%A3o/dp/B0B1NRJ9MK,notebooks,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
243,notebook positivo motion intel celeron dualcore linux 14  cinza  c41tei,7896904680683,https://www.americanas.com.br/produto/3136232011,notebooks,176.6145007610321,0,0,0,1,2,0.2,1,3,0.06,7,0.14285714285714285,0.0016762452107279694
266,samsung chromebook intel dualcore google chrome os 4gb 32gb 116 hd led 118kg,7892509118071,https://www.amazon.com.br/SAMSUNG-CHROMEBOOK-INTEL%C2%AE-DUAL-CORE-GOOGLE/dp/B09Q8ZX5H2,notebooks,176.6145007610321,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00023946360153256704
277,notebook positivo motion gray c4128es intel celeron 4gb 128gb ssd 141 led webcam hd windows 10 home  cinza,7896904694000,https://www.amazon.com.br/Notebook-Positivo-C4128E-S-Celeron-Windows/dp/B08V88PSWK,notebooks,176.6145007610321,0,0,0,0,0,0.0,0,0,0.0,289,0.0034602076124567475,0.06920498084291188
283,notebook samsung flash f30 intel celeron 4gb 64gb ssd full hd 133 w10  cinza,7892509104814,https://www.americanas.com.br/produto/134187878,notebooks,176.6145007610321,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.00023946360153256704
374,notebook acer a31534c6zs intel celeron n4000 4gb 1tb 156 linux,4710180698022,https://www.americanas.com.br/produto/1871867291,notebooks,176.6145007610321,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.00023946360153256704
377,samsung notebook intel core i31115g4 4gb 1tb w11 156 np550xdakv2br  branco,7892509120876,https://www.amazon.com.br/SAMSUNG-Notebook-Intel-i3-1115G4-NP550XDA-KV2BR/dp/B09RTGS1QY,notebooks,176.6145007610321,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.00023946360153256704
383,notebook positivo motion i 341tbi intel core i3 4gb ram hd 1tb tela 14 linux  3011873,7896904634457,https://www.americanas.com.br/produto/3386584440,notebooks,176.6145007610321,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.00023946360153256704
