indice,titulo,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
8,"Refrigerador Side By Side Lg 601l Painel Touch, Dispenser, New Lancaster Gs65sdn 220v",6934585684468,https://www.americanas.com.br/produto/4856798144,geladeiras,147.44701099395752,0,0,0,1,2,0.2,1,4,0.08,2,0.5,0.0009935419771485345
16,Geladeira Lg Bottom Freezer 451 Litros Inox 110v Gc-b659bsb,8806098423927,https://www.americanas.com.br/produto/3926211637,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,2,0.04,4,0.25,0.001987083954297069
36,Geladeira Brastemp 400L Frost Free com Painel Touch BRM54HBANA Branca,7891129252837,https://www.americanas.com.br/produto/5163498966,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,2,0.04,10,0.1,0.004967709885742673
41,Geladeira/Refrigerador Consul 386 Litros 2 Portas Frost Free Classe A CRM43,7891129246720,https://www.americanas.com.br/produto/4734543434,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,2,0.04,6,0.16666666666666666,0.0029806259314456036
48,Frigobar Retrô Midea Preto Onix 95 Litros 127V,7908198003045,https://www.americanas.com.br/produto/4646359493,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,296,0.0033783783783783786,0.14704421261798312
78,Geladeira Continental TC56 Frost Free 472L,7909569003022,https://www.americanas.com.br/produto/2209533545,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,4,0.08,3,0.3333333333333333,0.0014903129657228018
98,Refrigerador Brastemp 375l 2 Portas Evox Frost Free 127V,7891129252721,https://www.americanas.com.br/produto/5188880918,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,96,0.010416666666666666,0.04769001490312966
102,Geladeira/Refrigerador Samsung French Door RF22R7351SR Inox Look 501L Smart (Wi-Fi) com FlexZone,8806090389719,https://www.americanas.com.br/produto/1733510008,geladeiras,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.00546448087431694
103,Geladeira Electrolux Top Freezer 382L Branco (TF42),7896584080032,https://www.americanas.com.br/produto/1967090085,geladeiras,147.44701099395752,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
122,Geladeira/Refrigerador Electrolux Duplex IF55S Frost Free Inverter Top Freezer 431L Platinum - 110v,7896584098037,https://www.americanas.com.br/produto/1210745852,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0014903129657228018
128,Geladeira Panasonic Frost Free 425L NR-BB53GV3B Black Glass - 110v,7896067226643,https://www.americanas.com.br/produto/1847305133,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0029806259314456036
167,Geladeira Brastemp Frost Free Inverse 2 Portas 573L Evox BRE80AK,7891129236707,https://www.americanas.com.br/produto/3735434192,geladeiras,147.44701099395752,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0004967709885742673
170,Frigobar Venax NGV 10 - 82 Litros - Branco 220V,7899552101357,https://www.americanas.com.br/produto/115147248,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,354,0.002824858757062147,0.17585692995529062
194,Geladeira Consul Frost Free Duplex CRM50 410L Espaço Flex Inox com Controle Interno de Temperatura - 110v,7891129506022,https://www.americanas.com.br/produto/3144925483,geladeiras,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,40,0.025,0.01987083954297069
206,Geladeira Frost Free DB84 Electrolux 598 Litros Duplex Branco 110V,7896584073553,https://www.americanas.com.br/produto/5141300429,geladeiras,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,18,0.05555555555555555,0.00894187779433681
208,Geladeira Duplex Inverter Frost Free com 425 Litros BB53 Panasonic,7896067226650,https://www.americanas.com.br/produto/5010270338,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,91,0.01098901098901099,0.04520615996025832
218,Geladeira Brastemp Frost Free 462 litros - BRM56 Branco - 110V,7891129250086,https://www.americanas.com.br/produto/132717302,geladeiras,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,27,0.037037037037037035,0.013412816691505217
256,Refrigerador / Geladeira Continental Frost Free 2 Portas 370 Litros - TC41,7909569003091,https://www.americanas.com.br/produto/3735416648,geladeiras,147.44701099395752,0,0,0,1,2,0.2,1,3,0.06,2,0.5,0.0009935419771485345
265,Frigobar Midea Compact 124 Litros Black Edition,7898626573854,https://www.americanas.com.br/produto/2907263431,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0009935419771485345
269,Refrigerador LG Side By Side New Lancaster GS65SDN Aço Escovado 601L 127V,6934585684475,https://www.americanas.com.br/produto/5078871455,geladeiras,147.44701099395752,0,0,0,1,2,0.2,1,3,0.06,2,0.5,0.0009935419771485345
272,Frigobar Consul 117L CRC12 - 110V,7891129224063,https://www.americanas.com.br/produto/119934610,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,2,0.04,3,0.3333333333333333,0.0014903129657228018
296,Refrigerador Philco 434 Litros 2 Portas Side By Side PRF533I,7891356086885,https://www.americanas.com.br/produto/3365709135,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,2,0.04,2,0.5,0.0009935419771485345
307,Refrigerador ngv 10 amarelo 12/24 V,7899552144361,https://www.americanas.com.br/produto/3652278577,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0009935419771485345
337,Geladeira Consul Frost Free Duplex CRM50 410L Espaço Flex Branca com Controle Interno de Temperatura - 220v,7891129506015,https://www.americanas.com.br/produto/3154707480,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,71,0.014084507042253521,0.03527074018877298
339,Geladeira Consul CRB39AK Frost Free 1 Porta 342 Litros Evox,7891129245471,https://www.americanas.com.br/produto/5079864062,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,55,0.01818181818181818,0.0273224043715847
360,Refrigerador MD-RS587FGA041 Side by Side 528L RS5871 Midea,7908198000839,https://www.americanas.com.br/produto/4884349231,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,101,0.009900990099009901,0.050173869846000994
399,Geladeira French Door 525L com Instaview Door-in-door™ e Hygiene Fresh+™ - 110v,8806098602629,https://www.americanas.com.br/produto/1736103803,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,2,0.04,7,0.14285714285714285,0.003477396920019871
475,Refrigerador Midea French Door Inverter Quattro 482 Litros Inox MD-RF556 – 127 Volts,7908198000853,https://www.americanas.com.br/produto/2487660026,geladeiras,147.44701099395752,0,0,0,1,2,0.2,1,2,0.04,7,0.14285714285714285,0.003477396920019871
484,Geladeira/Refrigerador Samsung French Door RF23R6301SR Inox Look 530L Smart (Wi-Fi) com Food Showcase,8801643928377,https://www.americanas.com.br/produto/1734947674,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.004470938897168405
485,Refrigerador Consul CRA30 261 Litros Degelo Seco Branco 220v,7891129186415,https://www.americanas.com.br/produto/108770509,geladeiras,147.44701099395752,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.004470938897168405
491,Mini geladeira 10L (110V/12V) cabo ac/dc branca - TV015,7899838866574,https://www.americanas.com.br/produto/5174976581,geladeiras,147.44701099395752,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0004967709885742673
498,Geladeira/Refrigerador Brastemp Frost Free 375 Litros BRM45 - Branca - 110v,7891129252745,https://www.americanas.com.br/produto/133605812,geladeiras,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,32,0.03125,0.015896671634376552
513,Refrigerador Invert Frost Free 483L Duplex Panasonic,7896067226926,https://www.americanas.com.br/produto/3806303748,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,209,0.004784688995215311,0.10382513661202186
530,Mini Geladeira 15 Litros Branca - 110-220V - Minicool,7898656530032,https://www.amazon.com.br/Mini-Geladeira-15-Litros-Branca/dp/B07BYGTZKH,geladeiras,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.00546448087431694
532,Geladeira Nr-bt41pd1wb 387L 2 Porta Frost Free Panasonic 220,7896067227756,https://www.americanas.com.br/produto/5049038000,geladeiras,147.44701099395752,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
556,Geladeira Consul Inverse CRE44AK 397 L Branco,7891129499737,https://www.americanas.com.br/produto/4305751171,geladeiras,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,469,0.0021321961620469083,0.23298559364133134
563,"Mini Geladeira AstroAI, Portátil - ac/dc, 4L (6 Latas), 12V, Azul",850289769477,https://www.americanas.com.br/produto/2319754568,geladeiras,147.44701099395752,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
