indice,titulo,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
1,Fogao A gas palladio vitreo 4 Q preto fosco gás glp,7899552140974,https://www.americanas.com.br/produto/3193703756,fogoes,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,68,0.014705882352941176,0.03378042722305018
2,Fogão Atlas 4 Bocas Branco,7897180505127,https://www.americanas.com.br/produto/5174814864,fogoes,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,68,0.014705882352941176,0.03378042722305018
4,Fogão Mueller 5 Bocas Piacere Automático 601230004 - Inox,7908156901680,https://www.americanas.com.br/produto/3639949444,fogoes,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,12,0.08333333333333333,0.005961251862891207
10,Fogão Atlas 5 Bocas Mônaco Top Glass com Mesa de Vidro Temperado Bivolt Branco,7897180505158,https://www.americanas.com.br/produto/5138180358,fogoes,147.44701099395752,0,0,0,0,0,0.0,1,2,0.04,20,0.05,0.009935419771485345
11,Fogão a Gás 4 Bocas Moderatto 601186001 Branco - Mueller,7898361094980,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Moderatto-601186001-Branco/dp/B076B9BJXW,fogoes,147.44701099395752,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0004967709885742673
20,Fogão de Piso 4 Bocas Mesa Inox Vidro Duplo 60L Dako Supreme branco Bivolt,7897180504236,https://www.americanas.com.br/produto/4678448941,fogoes,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.00546448087431694
24,Fogão 5 Bocas Fratello Vetro com Mesa de Vidro Mueller,7908156900416,https://www.americanas.com.br/produto/4378707948,fogoes,147.44701099395752,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0004967709885742673
29,Fogão de Piso Continental 4 Bocas FC4CB Branco Automático com Mesa Compartimentada - Bivolt,7909569002193,https://www.americanas.com.br/produto/1778939799,fogoes,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,929,0.001076426264800861,0.4615002483854943
32,Fogao Itatiaia Vitrum Digital 5b Preto Bivolt,7892946336632,https://www.americanas.com.br/produto/5199635117,fogoes,147.44701099395752,0,0,0,1,1,0.1,1,5,0.1,10,0.1,0.004967709885742673
33,Fogao A Gas Gemini 2 Q Vetro Amarelo Gás Glp,7898456266261,https://www.americanas.com.br/produto/3193707626,fogoes,147.44701099395752,0,0,0,0,0,0.0,1,2,0.04,21,0.047619047619047616,0.010432190760059613
37,Fogão Gás Itatiaia Waves 5 Bocas Acendimento Automático Bivolt Preto,7892946327395,https://www.americanas.com.br/produto/79984127,fogoes,147.44701099395752,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0029806259314456036
40,Fogão 5 Bocas Moderatto Mueller Preto Fosco,7908156900812,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Moderatto-Mueller-Preto/dp/B07YN9S7HT,fogoes,147.44701099395752,0,0,0,1,1,0.1,1,2,0.04,5,0.2,0.0024838549428713363
45,Fogao Dako 5B Turbo Glass Preto DP5VTP PF0,7897180503031,https://www.americanas.com.br/produto/4975423513,fogoes,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,136,0.007352941176470588,0.06756085444610035
53,Fogão Itatiaia Itaglass 4 Bocas - Preto,7892946398098,https://www.americanas.com.br/produto/4702953607,fogoes,147.44701099395752,1,1,1,1,2,0.2,1,4,0.08,1,1.0,0.0004967709885742673
70,Fogão Atlas Mônaco Plus 4 Bocas com Acendimento Automático Branco,7897180505301,https://www.americanas.com.br/produto/4975968151,fogoes,147.44701099395752,0,0,0,1,1,0.1,1,3,0.06,5,0.2,0.0024838549428713363
74,Fogão 5 Bocas com Acendimento Automático Dako Supreme Bivolt,7897180504267,https://www.americanas.com.br/produto/5084445170,fogoes,147.44701099395752,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0004967709885742673
75,Fogão Atlas 5Bocas New Fastcook,7897180507619,https://www.americanas.com.br/produto/4860910573,fogoes,147.44701099395752,0,0,0,0,0,0.0,1,1,0.02,12,0.08333333333333333,0.005961251862891207
81,Fogão De Piso Atlas 5 Bocas Monaco Plus Branco Bvolt,7897180505349,https://www.americanas.com.br/produto/4880066429,fogoes,147.44701099395752,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.003974167908594138
84,Fogão 4B Esmaltec Agata Glass Mesa Vidro - 0104002094,7899081743219,https://www.americanas.com.br/produto/5097081571,fogoes,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,138,0.007246376811594203,0.06855439642324888
87,Fogão de Piso 5 Bocas Electrolux 76LBU Branco Bivolt,7909569000267,https://www.americanas.com.br/produto/5015857007,fogoes,147.44701099395752,0,0,0,1,2,0.2,1,3,0.06,3,0.3333333333333333,0.0014903129657228018
88,Fogão Portátil Venax Mini Cook 2 Bocas Com Forno A Gás GLP Vermelho,7899552116054,https://www.americanas.com.br/produto/90779515,fogoes,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,1298,0.0007704160246533128,0.644808743169399
95,Fogão de Piso Dako Supreme Glass 5 Bocas a Gas Acendimento Automático Branco Bivolt,7897180504311,https://www.americanas.com.br/produto/4866400355,fogoes,147.44701099395752,0,0,0,0,0,0.0,0,0,0.0,112,0.008928571428571428,0.05563835072031793
