match,pred,categoria,titulo_1,titulo_2
0,0,fogoes,Fogao A gas picasso vitreo 6 Q preto fosco gás glp,Depurador Inox Telescopio 60cm 220 Tramontina Inox 220v
0,0,fogoes,Fogão Mueller 5 Bocas Piacere Vetro Plus Inox Bivolt,Fogao A gas maxi vitreo 5 Q preto fosco gas glp
0,1,fogoes,Fogão 4 Bocas Essencial Automático Mesa de Vidro Bivolt Itatiaia Inox,Fogão de aço inoxidável ao ar livre Fogão de carvão multi-função Fogão de dobramento Multiplayer Barbecue Trompete Camping Wood Solid (43x43x28cm)
0,0,fogoes,Fogão de Piso Electrolux 76DXV à Gás 5 Queimadores 2 Fornos Prata 110V 33052VBA188,Fogão A Gás glp Venax Gaudi Vetrô Vítreo 4 Bocas Pink
1,1,fogoes,Fogão de Piso com Acendimento Automático Star 5 Bocas Itatiaia,"Fogão Star 5 Bocas com Acendimento Automático, Queimador Super Chama e Forno Limpa Fácil - Itatiaia"
1,1,fogoes,Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático,Fogão de Piso 4 Bocas à Gás Itatiaia Waves com Acendimento Automático Branco Bivolt
0,0,fogoes,Fogao A gas gaudi vitreo 5 Q inox gás glp,Cooktop Gas Glass Brasil 5gg 70 Tramontina Preto
0,0,fogoes,Fogão à Gás 5 Bocas Fascino Automático Clarice Mega Chama Bivolt Preto,"Coifa De Parede Curvature, 90cm, Inox e vidro curvo, 110v, Cadence"
0,0,fogoes,Depurador de ar Slim preto 80cm 220V Suggar,Fogão 5 Bocas Mueller Moderatto Preto Fosco Acendimento Manual
0,0,fogoes,Forno Elétrico Fischer INFINITY Embutir 50L. Preto 220V c/Grill,Fogão 5 Bocas Fratello Vetro com Mesa de Vidro Mueller
0,1,fogoes,Fogao 5 Bocas Tripla Chamalux,Cooktop 5 bocas Chamalux ultra chama marrom T.C
0,0,fogoes,Fogão 5 Bocas Dako Dp5vtp Dakolors Com Mesa De Vidro E Display Digital Bivolt,Fogao 4B brastemp clean acendimento - BFO4NABUNA
1,1,fogoes,Fogão 4 Bocas Clarice Delicato Plus Glass Preto Bivolt,Fogão 4 Bocas Clarice Delicato Plus Glass Preto - Bivolt
0,0,fogoes,Fogão 5 Bocas Electrolux Grill E Timer Digital 76gsr Bivolt,Fogão 4 Bocas Mueller Decorato Vetro G3 Preto
1,1,fogoes,Fogão Brastemp 5 Bocas Cor Inox Com Botões Removíveis E Exclusivo Aro Protetor - BFS5NCR BIVOLT,Fogão Brastemp BFS5N 5 Bocas com Botões Removíveis e Exclusivo Aro Protetor Inox - Bivolt
0,0,fogoes,Fogão a Gás Del Plus Vítreo 5 Bc Verde glp Venax,Fogão Mueller Fratello Vetro 5 Bocas Preto - Bivolt
0,0,fogoes,Fogão Atlas 5 bocas Agile Glass inox com mesa de vidro com Acendimento automático - Bivolt,Fogão de Piso Esmaltec 4 Bocas Caribe Preto Bivolt
0,0,fogoes,Fogão de hotpot elétrico multifuncional não vara revestimento de frigideira temperatura Controle de temperatura agitar frite potenciômetro quente multi fogão,Fogão Par Standard 2q 1 Dupla E 1 Simples Grelha Aço Innal
0,1,fogoes,Fogão de Piso Mesa de Vidro Front Control 5 Queimadores Branco Bivolt Suggar,Fogão Cook 5 Bocas Piso Suggar
0,0,fogoes,Fogão de Piso Suggar Max Cook Mesa de Vidro 5 Queimadores Preto Bivolt,Fogão De Piso Atlas 5 Bocas Agile Up Glass Preto Bivolt
0,0,fogoes,Fogão 5B Fischer Gran Cheff Grill Auto Acendimento Inox 220V,Fogao A Gas Da Vinci Vitreo 4 Q Branco Gas Glp
0,0,fogoes,"Oster TSSTTV15LTR-057, Forno Elétrico Gran Taste 15L, Vermelho",Fogão de Piso Brastemp Clean 4 Bocas com Acendimento Automático BFO4
0,0,fogoes,Fogão Itatiaia Dream 5 Bocas Preto Tripla Chama Bivolt,Fogao A Gas Da Vinci Vitreo 4 Q Preto Fosco Gás Glp
0,1,fogoes,Fogão Atlas Agile Up Glass 5 Bocas Acendimento Automático Preto,Fogão 4 Bocas Atlas New Utop Branco Mesa De Inox Bivolt
0,0,fogoes,Fogão a Gás de Piso 5 Bocas Dako Turbo Glass,Fogão Jade Glass Esmaltec 4 Bocas com Acendimento Automático - Bivolt
0,1,fogoes,Fogão Cooktop Elétrico Gourmet 2 Bocas Safanelli (127),Fogão Elétrico 1 Boca 127v Marchesoni
0,0,fogoes,"Fogão 5 Bocas de Piso Electrolux, Ultra Chama, Silver - 76LSU",Fogão De Piso Atlas 5 Bocas Monaco Plus Branco Bvolt
0,1,fogoes,Fogão Mueller 5 Bocas Fratello Vetro Branco Bivolt,Fogão Brastemp BFS5ECB 5 Bocas com Turbo Chama Branco - Bivolt
0,0,fogoes,Fogão 4 Bocas Mesa de Inox Sírius Plus com Acendimento Automático Braslar - Branco,Fogão 4 Bocas Glass Top Plus com Mesa de Vidro Inox Bivolt
0,1,fogoes,Fogão de Piso com Acendimento Automático Star 5 Bocas Itatiaia,Fogão Mueller 5 bocas Fratello Vetro Preto com mesa de vidro Bivolt
0,0,fogoes,Fogão A Gás Clarice Delicato 5 Bocas Manual Forno 83 Litros Branco,Kit Fogão Campeiro 75X45 - Chapa 3 Furos + Porta M + Grelha
0,0,fogoes,Fogão de Mesa 2 Bocas Platinyum Inox - Layr,Fogao 4B esmaltec jade glass mesa vidro - 0104002082
1,1,fogoes,Fogão De Piso Atlas 4 Bocas Monaco Plus Branco Bivolt,Fogão Atlas Mônaco Plus 4 Bocas com Acendimento Automático Branco
0,1,fogoes,Fogão Elétrico Layr Topázio 2 Bocas 676,Forno Elétrico Arno Turbo Quartzo 10L 127V - FOR1
0,0,fogoes,Fogão Semi-Industrial 3 Bocas Master Alto,"Fogão Itaglass 5 Bocas Preto com Queimador Tripla Chama, Forno Limpa Fácil - Itatiaia Unica"
0,0,fogoes,Fogão 4 bocas Atlas Mônaco Plus Automático com Grade deslizante Bivolt - Branco - 6003,Fogão a Gás Venax Gemini 2 Queimadores Branco com Tampa de Vidro glp 7523
0,0,fogoes,Fogão Dream 5 Bocas Acendimento Automático 3700000004 Itatiaia,Fogao A Gas Grand Petit Vetro 5 Q Preto Gás Glp
1,1,fogoes,Fogão de Piso Atlas 4 Bocas Monaco Acendimento Automático Top Glass,Fogão a Gás 4 Bocas Mônaco Top Glass Preto - Bivolt
0,0,fogoes,Fogao Eletrico Rubi 2 Bocas - Cotherm - 2432 - 220v,Fogão 5 Bocas Mueller Fratello Acendimento Automático
1,1,fogoes,Fogão Mueller 4Q Grade de Aço Acendimento Manual,Fogão 4 Bocas Moderatto Mueller Preto Fosco
0,1,fogoes,Fogão Atlas Tropical Glass 4 Bocas Preto - Bivolt,Forno Elétrico Arno Turbo Quartzo 10L 127V - FOR1
0,0,fogoes,Cooktop 5 Bocas Mesa De Vidro Bivolt Preto 1642 Fischer,Fogão Esmaltec Esmeralda Glass 5 Bocas Preto com Forno Autolimpante e Acendimento Automático
0,0,fogoes,Fogão 4 Bocas Electrolux Prata Automático com Forno de 70L e Vidro Interno Removível (52LXU) Bivolt,Forno de Embutir a Gás Brastemp 78 Litros Cor Inox com Convecção e Termômetro Meat Control - BOH84AR 220V
0,0,fogoes,Fogão Cooktop Fischer 4Q PLATINIUM Preta BIVOLT,Fogão progas PMSD-402
0,1,fogoes,Fogão Elétrico Profissional 1 Boca Fg.1.102 Marchesoni 220V,Fogão Elétrico Hot Plate Topázio 1 Boca 220V 2500w 2412 Cotherm
0,0,fogoes,Fogão 5 Bocas Mônaco Top Glass Atlas Automático com Mega chama - Preto,Fogão Portátil Venax Mini Cook 2 Bocas Com Forno A Gás GLP Preto
0,0,fogoes,Fogão Elétrico Portátil de Mesa 2 Bocas 2000W Branco Temperatura Regulável Cotherm FEB-2,Fogão Atlas 5 Bocas Branco Atenas Glass Bivolt
0,1,fogoes,Kit Forno Elétrico Embutir Coifa Gourmet 90Cm Cooktop Colors Safanelli - 127V,Fogão Elétrico Embutir Gourmet 2 Placas Safanelli Mesa Aço
0,0,fogoes,COIFA GLASS TOUCH - PAREDE 60cm 220V,Forno Elétrico Fischer INFINITY Embutir 50L. Preto 220V c/Grill
0,0,fogoes,Do Fogão a Gás Coleman Fogão de acampamento de propano portátil bottletop com queimador ajustável,Fogão 5 Bocas Fenix com Mesa de Vidro Acendimento Automático Glass
