indice,titulo,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
0,Notebook Gaming 3i Core I5 8gb 256gbssd Gtx1650 15.6 Linux 82cgs00100,195892009962,https://www.americanas.com.br/produto/4600778051,notebooks,75.67308783531189,1,1,1.0,1,4,0.4,1,4,0.08,1,1.0,0.0005617977528089888
1,Fogao A gas maxi vitreo 4 Q branco gas glp,7899552140899,https://www.americanas.com.br/produto/43421496,fogoes,75.67308783531189,0,0,0.0,0,0,0.0,1,1,0.02,13,0.07692307692307693,0.007303370786516854
2,Frigobar Midea 71 Litros Branco MRC08B2 - 220V,7908198000167,https://www.americanas.com.br/produto/4021546993,geladeiras,75.67308783531189,1,1,1.0,1,1,0.1,1,1,0.02,1,1.0,0.0005617977528089888
3,Fogão de Piso com Acendimento Automático Star 5 Bocas Itatiaia,7892946404805,https://www.americanas.com.br/produto/3521104358,fogoes,75.67308783531189,0,0,0.0,0,0,0.0,0,0,0.0,61,0.01639344262295082,0.034269662921348316
5,"Smart TV Led 43"" Semp 43s5300 Full HD Android Bluetooth Controle Remoto com Comando de voz Google Assistant",7899968300887,https://www.americanas.com.br/produto/134544943,tvs,75.67308783531189,0,0,0.0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.0016853932584269663
6,Smartphone Motorola Moto G20 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Azul,7892597351497,https://www.americanas.com.br/produto/3805072618,celulares,75.67308783531189,0,0,0.0,0,0,0.0,0,0,0.0,96,0.010416666666666666,0.05393258426966292
7,Refrigerador Philco Side By Side PRF533I 220v,7891356086892,https://www.americanas.com.br/produto/3419495292,geladeiras,75.67308783531189,0,0,0.0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.0033707865168539327
8,Fogão de Piso 5 Bocas Electrolux 76LBU Branco Bivolt,7909569000267,https://www.americanas.com.br/produto/5015857007,fogoes,75.67308783531189,0,0,0.0,1,1,0.1,1,3,0.06,7,0.14285714285714285,0.003932584269662922
10,Smartphone Moto G20 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Azul,7892597351114,https://www.americanas.com.br/produto/3171318769,celulares,75.67308783531189,0,0,0.0,0,0,0.0,0,0,0.0,74,0.013513513513513514,0.04157303370786517
11,Frigobar Consul 117L CRC12 - 110V,7891129224063,https://www.americanas.com.br/produto/119934610,geladeiras,75.67308783531189,0,0,0.0,1,2,0.2,1,2,0.04,3,0.3333333333333333,0.0016853932584269663
13,Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042,7892946327388,https://www.americanas.com.br/produto/4825196685,fogoes,75.67308783531189,0,0,0.0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.0050561797752808986
14,Fogao A gas palladio vitreo 4 Q branco gás glp,7899552141018,https://www.americanas.com.br/produto/4018709667,fogoes,75.67308783531189,0,0,0.0,0,0,0.0,0,0,0.0,54,0.018518518518518517,0.030337078651685393
15,Fogão de Piso Fischer 4Q Gran Cheff Gás,7896513318199,https://www.americanas.com.br/produto/4709515597,fogoes,75.67308783531189,0,0,0.0,1,1,0.1,1,1,0.02,4,0.25,0.0022471910112359553
17,Fogão 4 bocas Mueller Fratello Grafite acendimento automático Bivolt,7908156900911,https://www.americanas.com.br/produto/4606558033,fogoes,75.67308783531189,0,0,0.0,0,0,0.0,0,0,0.0,52,0.019230769230769232,0.029213483146067417
18,Geladeira Brastemp Frost Free 443 litros - BRE57 Inox 110v,7891129252059,https://www.americanas.com.br/produto/132717231,geladeiras,75.67308783531189,0,0,0.0,1,1,0.1,1,1,0.02,2,0.5,0.0011235955056179776
19,Fogao A Gas Maxi Vitreo 5 Q Preto Fosco Gás Glp,7899552141759,https://www.americanas.com.br/produto/3193710243,fogoes,75.67308783531189,0,0,0.0,1,1,0.1,1,1,0.02,8,0.125,0.0044943820224719105
20,Geladeira/Refrigerador Brastemp Frost Free 375 Litros BRM45 - Branca - 110v,7891129252745,https://www.americanas.com.br/produto/133605812,geladeiras,75.67308783531189,0,0,0.0,1,3,0.3,1,4,0.08,3,0.3333333333333333,0.0016853932584269663
22,Refrigerador Continental Tc56 Frost Free Duplex 472 Litros,7909569003022,https://www.americanas.com.br/produto/2298984451,geladeiras,75.67308783531189,0,0,0.0,1,4,0.4,1,4,0.08,2,0.5,0.0011235955056179776
23,Fogao Mueller Fratello Vetro 4bcs 601230011,7908156900386,https://www.americanas.com.br/produto/3943379175,fogoes,75.67308783531189,0,0,0.0,1,1,0.1,1,4,0.08,9,0.1111111111111111,0.0050561797752808986
24,Notebook lenovo ideapad 3I ryzen 5-5500U 8GB 256GB ssd windows 11 home 15.6 - prata,196119415894,https://www.americanas.com.br/produto/4887523426,notebooks,75.67308783531189,0,0,0.0,1,1,0.1,1,1,0.02,5,0.2,0.0028089887640449437
