indice,titulo_sa,ean,url,categoria,tempo,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
0,fogao 5 bocas realce iris plus vidro temperado branco bivolt,7899639785920,https://www.americanas.com.br/produto/1641356251,fogoes,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002066115702479339
1,fogao 5 bocas monaco top glass atlas automatico com mega chama  preto,7897180505165,https://www.americanas.com.br/produto/1733144651,fogoes,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
2,smart tv 65 uhd 4k samsung 65au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in controle unico,7892509117937,https://www.americanas.com.br/produto/4398507775,tvs,109.80159521102905,1,1,1,1,1,0.1,1,2,0.04,1,1.0,0.0003443526170798898
3,fogao 5 bocas mesa de vidro horus com acendimento total top control glass bivolt braslar  preto,7898385061586,https://www.americanas.com.br/produto/1827229874,fogoes,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.0013774104683195593
4,notebook lenovo bs14515iil i3 1005g1 4gb 500gb 156 dos,195348259293,https://www.americanas.com.br/produto/4551397286,notebooks,109.80159521102905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
6,notebook ultra 15 pol core i5 8gb 1tb hdd windows 10 prata  ub521,7908414412859,https://www.americanas.com.br/produto/3662629289,notebooks,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
7,notebook asus x543magq1300w windows 11 156 polegadas 500gb 4gb ram celeron wifi,7898573298534,https://www.americanas.com.br/produto/4768925465,notebooks,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,5,0.2,0.001721763085399449
8,smartphone multilaser e lite 32gb dourado tela 40 pol 3g,7899838889214,https://www.americanas.com.br/produto/1983758671,celulares,109.80159521102905,1,1,1,1,2,0.2,1,3,0.06,1,1.0,0.0003443526170798898
9,fogao itatiaia vitrum 4 bocas mesa de vidro com timer digital,7892946336663,https://www.americanas.com.br/produto/4432001517,fogoes,109.80159521102905,0,0,0,0,0,0.0,1,1,0.02,34,0.029411764705882353,0.011707988980716254
10,fogao 5 bocas mueller decorato gourmet preto fosco com mesa em inox escovado bivolt,7908156903189,https://www.americanas.com.br/produto/4606561398,fogoes,109.80159521102905,0,0,0,0,0,0.0,0,0,0.0,236,0.00423728813559322,0.081267217630854
11,notebook vaio fe14 vjfe42f11xb1521h intel core i310110u 4gb 128gb ssd fhd linux 14 chumbo escuro,7896904697506,https://www.americanas.com.br/produto/3386663498,notebooks,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,9,0.1111111111111111,0.0030991735537190084
12,kit philco smartphone pcs02p hit plus  speaker go pbs10bta,7891356102943,https://www.americanas.com.br/produto/3276131554,celulares,109.80159521102905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
13,fogao dream 5 bocas  branco,7892946310434,https://www.americanas.com.br/produto/1675131471,fogoes,109.80159521102905,0,0,0,0,0,0.0,1,3,0.06,31,0.03225806451612903,0.010674931129476584
14,fogao 4 bocas bali esmaltec,7899081743394,https://www.americanas.com.br/produto/3046939275,fogoes,109.80159521102905,1,1,1,1,3,0.3,1,3,0.06,1,1.0,0.0003443526170798898
15,fogao atlas 5 bocas agile up glass bivolt com trempes aneladas preto,7897180506322,https://www.americanas.com.br/produto/4973228714,fogoes,109.80159521102905,1,1,1,1,5,0.5,1,6,0.12,1,1.0,0.0003443526170798898
16,samsung smart tv 50 qled 4k the frame 2021 50ls03a design slim suporte de parede slim incluso unica conexao molduras customizaveis modo arte,7892509117562,https://www.americanas.com.br/produto/3060872986,tvs,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
17,notebook dell inspiron 15 a0700um20p 156 fhd amd ryzen 7 8gb 256gb ssd linux preto,7899864941757,https://www.amazon.com.br/Notebook-Dell-Inspiron-a0700-UM20P-RyzenTM/dp/B09J1KF3NB,notebooks,109.80159521102905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
18,notebook acer aspire 3 amd ryzen 3500u 1tb hd 8gb ram amd radeon graphics 2gb gddr5,4710886065548,https://www.americanas.com.br/produto/3735428585,notebooks,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
19,fogao 5 bocas new top glass preto,7898385061272,https://www.americanas.com.br/produto/4408400446,fogoes,109.80159521102905,0,0,0,0,0,0.0,1,2,0.04,12,0.08333333333333333,0.004132231404958678
20,smartphone motorola moto g200 256gb 5g wifi tela 68 dual chip 8gb ram camera tripla  selfie 16mp  verde,7892597351558,https://www.americanas.com.br/produto/4424395544,celulares,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,7,0.14285714285714285,0.0024104683195592287
22,fogao 4 bocas mesa de inox sirius plus com acendimento automatico braslar  branco,7898385060459,https://www.americanas.com.br/produto/1415133294,fogoes,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,8,0.125,0.0027548209366391185
23,fogao eletrico profissional portatil mesa 1 boca 220mm 1500w esmeralda inox resistencia cotherm,7896981223926,https://www.americanas.com.br/produto/1511705352,fogoes,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0006887052341597796
25,refrigerador consul 386l frost free classe a crm43 platinum 220v,7891129240643,https://www.americanas.com.br/produto/4883003415,geladeiras,109.80159521102905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
26,fogao 4b 2qs 2qd pmsd402f p37402,7898466541983,https://www.americanas.com.br/produto/2908945661,fogoes,109.80159521102905,0,0,0,0,0,0.0,1,1,0.02,19,0.05263157894736842,0.0065426997245179065
27,notebook dell inspiron i15i1100m25p 156 full hd 11 geracao intel core i3 4gb 256gb ssd windows 11 preto,7899864943744,https://www.americanas.com.br/produto/4940335020,notebooks,109.80159521102905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
28,fogao a gas 5 bocas realce zeus glass mesa de vidro preto bivolt,7899639789942,https://www.americanas.com.br/produto/97396165,fogoes,109.80159521102905,0,0,0,1,1,0.1,1,1,0.02,6,0.16666666666666666,0.002066115702479339
29,notebook positivo motion q464c intel atom quad core 4gb 64gb emmc 141 w10  cinza,7896904680508,https://www.americanas.com.br/produto/2859505618,notebooks,109.80159521102905,0,0,0,0,0,0.0,0,0,0.0,65,0.015384615384615385,0.022382920110192838
30,smartphone samsung galaxy a23 128gb 4gb wifi tela 66 dual chip 4gb ram camera quadrupla  selfie 8mp  preto,7892509122719,https://www.americanas.com.br/produto/5150341353,celulares,109.80159521102905,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0003443526170798898
