match,pred,categoria,titulo_1,titulo_2
0,0,fogoes,Fogão 5 Bocas Realce Iris Plus Vidro Temperado Branco Bivolt,Fogão 5 Bocas Mesa de Inox Sírius Plus Branco Bivolt
0,0,fogoes,Fogão 5 Bocas Mônaco Top Glass Atlas Automático com Mega chama - Preto,Fogão à Gás 4 Bocas Mônaco Top Glass Acendimento Automático Preto Bivolt - Atlas
0,0,fogoes,Fogão 5 Bocas Mesa de Vidro Horus Com Acendimento Total Top Control Glass Bivolt Braslar - Preto,Fogão de Piso 4 Bocas Mesa de Vidro com Acendimento Total Horus Top Control Preto - Braslar
0,0,fogoes,Fogao A Gas Gaudi Vetro Vitreo 4 Bocas 127 V Gas Glp Amarelo - Venax,Fogao A Gas Gaudi Vetro Vitreo 5 Q Vermelho Gás Glp
0,0,fogoes,Fogão Itatiaia Vitrum 4 Bocas Mesa de Vidro com Timer Digital,Fogão de Mesa Vidro 4 Bocas com Timer Digital Vitrum Itatiaia
0,0,fogoes,Fogão 5 bocas Mueller Decorato Gourmet Preto Fosco com mesa em inox escovado Bivolt,Fogão 4 bocas Mueller Piacere Vetro Preto Fosco com Mesa de Vidro Bivolt
0,0,fogoes,Fogão Dream 5 Bocas - Branco,Fogão Vitrum 5 Bocas - Branco
1,0,fogoes,Fogão 4 Bocas Bali Esmaltec,Fogão de Piso Esmaltec 4 Bocas Bali Branco
1,0,fogoes,Fogão Atlas 5 Bocas Agile Up Glass Bivolt com Trempes Aneladas? Preto,Fogão Atlas Agile Up Glass 5 Bocas Preto - Bivolt
0,0,fogoes,Fogão 5 Bocas New Top Glass Preto,Fogão Atlas Mônaco Top Glass 5 Bocas Preto - Bivolt
0,0,fogoes,Fogão 4 Bocas Mesa de Inox Sírius Plus com Acendimento Automático Braslar - Branco,Fogão 5 Bocas Glass Top Plus com Mesa de Vidro Acendimento Automatico Braslar - Inox
1,0,fogoes,Fogão Elétrico Profissional Portátil Mesa 1 Boca 220mm 1500W Esmeralda Inox Resistência Cotherm,Fogão Elétrico Profissional 1 Boca 1500W Esmeralda - Cotherm
0,0,fogoes,Fogao 4b 2qs 2qd pmsd-402f p37402,Fogao 4B atlas coliseum S acend. - 300000720
1,0,fogoes,Fogão A Gás 5 Bocas Realce Zeus Glass Mesa De Vidro Preto Bivolt,Fogão de Piso 5 Bocas Mesa de Vidro 94L Realce Zeus Glass preto null
1,0,fogoes,Fogão de Piso Itatiaia Vitrum 5 Bocas Mesa de Vidro com Timer Digital Preto Bivolt,Fogão 5 Bocas Automático Tripla Chama Bivolt Vitrum Timer Digital Itatiaia Preto
0,0,fogoes,Fogao a Gas Picasso Vitreo 6 Q Branco Gas Glp,Fogao A Gas Maxi Vitreo 4 Q Branco Gás Glp
0,0,fogoes,Fogão Consul CFS5 5 Bocas Com Acendimento Automático Branco,Fogão 4 Bocas Branco com Queimador e Acendimento Automático
0,0,fogoes,Fogão de Piso 5 Bocas Atlas Mônaco com Acendimento Automático Limpa Fácil,Fogão De Piso Atlas 4 Bocas Monaco Acendimento Automático Top Glass Branco Bvolt
0,0,fogoes,Fogão Automático 5 Bocas Mueller Decorato Bivolt,Fogão 5 Bocas Mueller Decorato com Acendimento Automático
0,0,fogoes,Fogão A Gás glp Venax Da Vinci Vítreo 4 Bocas Preto Fosco,Fogao A gas palladio vitreo 5 Q preto fosco gás glp
0,0,fogoes,Fogao 5B mueller moderatto s/acend - 601230019,Fogao 5B mueller fratello vetro mesa vidro - 601230012
1,0,fogoes,Fogão De Piso 6 Bocas A Gás glp Venax Delplus Vítreo Bivolt Preto,Fogao A gas delplus vitreo 6 Q preto fosco gas glp
0,0,fogoes,Fogão Elétrico Profissional 1 Boca 1500w Esmeralda - Cotherm,Fogão Elétrico Profissional Mesa 2 Bocas 220mm 3000W Safira Inox 220V Resistência Cotherm 2282
1,0,fogoes,Fogão 2 Bocas Com Forno Gemini Venax - Amarelo,Fogão Gemini 2 Bocas Amarelo
0,0,fogoes,Fogão de Piso com Acendimento Manual Star Clean 4 Bocas Itatiaia,Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático
1,0,fogoes,Fogão Itatiaia 4 Bocas Itaglass Acendimento Automático - Preto,Fogão a Gás de Piso Itaglass 4 Bocas Preto 4Q - Bivolt
0,0,fogoes,Fogão a Gás GLP Picasso 5 Bocas Venax Grafite,Fogao A gas picasso 4 Q grafite gás glp
0,0,fogoes,Fogao A gas gemini 2 Q tampa de vidro bege gas glp,Fogao A gas gemini 2 Q vetro azul gas glp
0,0,fogoes,Fogão a Gás Del Plus Vítreo 5 Bc Preto GLP Venax,Fogao A Gas Picasso Vitreo 5 Q Preto Fosco Gás Glp
0,0,fogoes,Fogão Waves 4 Bocas - Preto,Fogão 5 Bocas Itatiaia Dream Preto Bivolt
